layer,head,pair,dim0,dim1,pre_spread,pre_anisotropy,pre_mean_compactness,pre_balance,pre_mu_norm,pre_mu_angle,pre_pca_angle,pre_lam1,pre_lam2,post_spread,post_anisotropy,post_mean_compactness,post_balance,post_mu_norm,post_mu_angle,post_pca_angle,post_lam1,post_lam2,mu_drift,pca_drift,shape_label,shape_source,orientation_source,orientation_label,base_angle_rad,base_angle_deg,diag_distance_rad,diag_distance_deg,axis_distance_rad,axis_distance_deg,target_diag_angle_rad,target_diag_angle_deg,suggested_alpha_rad,suggested_alpha_deg,fakeq_err_before,fakeq_err_after,fakeq_err_delta,fakeq_err_gain_pct
0,1,40,80,81,0.9410315097825193,0.4277984461348445,0.4398553958232782,0.6474584341049194,0.8596209009097909,-0.8678296131764274,2.945918866239897,0.6718016637159178,0.2692298460666015,0.9607065960336059,0.39953248518208767,0.42814383176811766,0.5553833246231079,0.8480995388639436,-0.5862889266198249,-3.027814727715967,0.672270044939068,0.2884365510945379,0.28154068655660247,0.3094517132237231,isotropic_scatter,post,post_mean,already_diagonal,-0.5862889266198249,-33.59188107057119,0.19910923677762338,11.408118929428811,0.5862889266198249,33.59188107057119,-0.7853981633974483,-45.0,-0.19910923677762338,-11.408118929428811,8.0182665574,8.0176524386,0.0006141188,0.007659
0,1,41,82,83,0.22220999353088394,0.6917811228055407,0.9786092012697496,0.20051127672195435,3.1884010251722525,-1.6738911201824096,0.910243229825734,0.18796533617749128,0.03424465735339266,0.3995063203473621,0.4387464620895907,0.9615419631289761,0.2777611017227173,3.1604752421605005,-1.4452939990883826,-2.57050374620845,0.28739415249131833,0.1121121678560438,0.22859712109402697,0.3391543224443908,elongated,post,post_mean,axis_like,-1.4452939990883826,-82.80924630334897,0.6598958356909344,37.80924630334898,0.12550232770651393,7.190753696651025,-0.7853981633974483,-45.0,0.6598958356909344,37.80924630334898,8.0182665574,7.9995651116,0.0187014458,0.233236
0,1,42,84,85,0.5979038810861323,0.5608262899580229,0.7933353652748737,0.5151200294494629,1.514994343058296,1.6726013654117982,-2.9098570621474558,0.4666120482338658,0.1312918328522665,0.6265817910424034,0.5664939221945261,0.7834228689781878,0.5091671943664551,1.5054998243704498,1.8588228851175994,-2.7312104026496797,0.490768283713126,0.13581350732927738,0.18622151970580128,0.17864665949777603,elongated,post,post_mean,intermediate,1.8588228851175994,106.50270617956953,0.4973716050747454,28.49729382043047,0.28802655832270285,16.50270617956953,2.356194490192345,135.0,0.4973716050747454,28.49729382043047,8.0182665574,8.0157591169,0.0025074405,0.031272
0,1,44,88,89,0.7748609959199542,0.23132891143211848,0.4683926304724961,0.4540637135505676,0.8262689454466815,-1.8242834425232406,2.2998083281034707,0.4770543733087778,0.2978066226111763,0.7777407126641411,0.23183832197443632,0.4664169224925177,0.46865636110305786,0.8245244578018475,-1.700344472689743,2.4340399665404546,0.47902540720981485,0.2987153054543263,0.12393896983349761,0.13423163843698394,isotropic_scatter,post,post_mean,axis_like,-1.700344472689743,-97.42256200351974,0.6558500175026019,37.577437996480256,0.12954814589484642,7.422562003519741,-2.356194490192345,-135.0,-0.6558500175026019,-37.577437996480256,8.0182665574,8.0134486990,0.0048178584,0.060086
0,1,48,96,97,1.3539339301105127,0.717856961401439,0.7020492477163154,0.6601191759109497,1.7861185543868348,-2.332332137338615,1.504092083480379,1.1629324135593357,0.19100151655117695,1.3575670312229744,0.7161521321868305,0.7012497312000224,0.6465231776237488,1.7851012035372906,-2.277678360651635,1.5601908697659534,1.1648957776102846,0.19267125361268983,0.05465377668698013,0.05609878628557441,elongated,post,post_mean,already_diagonal,-2.277678360651635,-130.5013571536149,0.07851612954070974,4.498642846385115,0.7068820338567385,40.50135715361488,-2.356194490192345,-135.0,-0.07851612954070974,-4.498642846385115,8.0182665574,8.0170117372,0.0012548202,0.015650
0,1,51,102,103,0.5757230685977501,0.4223528945301823,0.7296650431511404,0.6933354735374451,1.246572328554127,-0.7704318659890096,2.488321246645372,0.40944068653411547,0.16628238206363463,0.5761516059803463,0.4213571058084975,0.7294638218965706,0.6859690546989441,1.246400435441328,-0.7411037531373059,2.517523982895511,0.4094585895917821,0.1666930163885642,0.02932811285170367,0.02920273625013881,isotropic_scatter,post,post_mean,already_diagonal,-0.7411037531373059,-42.46211723607287,0.04429441026014235,2.5378827639271275,0.7411037531373059,42.46211723607287,-0.7853981633974483,-45.0,-0.04429441026014235,-2.5378827639271275,8.0182665574,8.0179158001,0.0003507572,0.004374
0,1,57,114,115,1.031758958291035,0.41537897162969906,0.5385624271093291,0.6147023439407349,1.0973639092032532,-2.5031096925445695,0.8106850644875524,0.730164966678055,0.3015939916129799,1.0317347975415234,0.4154084029123645,0.538573262122044,0.6150059700012207,1.097374982835871,-2.49454206211475,0.8193828391152312,0.7301630510088875,0.301571746532636,0.008567630429819673,0.008697774627678845,isotropic_scatter,post,post_mean,already_diagonal,-2.49454206211475,-142.9267319770364,0.13834757192240502,7.926731977036416,0.6470505914750435,37.073268022963596,-2.356194490192345,-135.0,0.13834757192240502,7.926731977036416,8.0182665574,8.0133828170,0.0048837404,0.060908
0,1,58,116,117,0.7080253026345764,0.13432375539091537,0.5674829017630417,0.5249642133712769,0.9638271133157931,-1.4875963704129305,2.315183488482732,0.4015649600981882,0.3064603425363882,0.7080460730812297,0.13447495371555118,0.5674702348139704,0.5242277383804321,0.9638163800121292,-1.4805788009215228,2.3219118747035354,0.40163026799372015,0.30641580508750954,0.007017569491407639,0.006728386220803628,isotropic_scatter,post,post_mean,axis_like,-1.4805788009215228,-84.83091652934338,0.6951806375240746,39.83091652934338,0.09021752587337373,5.169083470656621,-0.7853981633974483,-45.0,0.6951806375240746,39.83091652934338,8.0182665574,8.0130182838,0.0052482736,0.065454
0,1,62,124,125,0.572931814801421,0.42345824259493076,0.8320555626576921,0.7418808937072754,1.684786298453031,-2.4523081852398,-2.8813985625700815,0.40777225711218923,0.1651595576892317,0.5729459079776767,0.42340048403054703,0.8320514271607535,0.7432453036308289,1.6847820897964056,-2.4492280098116166,-2.878499108140645,0.4077657413695849,0.1651801666080919,0.003080175428183285,0.00289945442943651,compact_cluster,post,post_mean,already_diagonal,-2.4492280098116166,-140.33042802743182,0.09303351961927177,5.330428027431814,0.6923646437781773,39.66957197256823,-2.356194490192345,-135.0,0.09303351961927177,5.330428027431814,8.0182665574,8.0163445702,0.0019219872,0.023970
0,1,63,126,127,0.8037815895038665,0.470464923788732,0.3911634770908099,0.5408070087432861,0.7186175639660551,-1.8412755549713338,1.1106869554509295,0.5909663168765297,0.21281527262733677,0.8037850155921367,0.4704488527369732,0.3911608562286101,0.5401653051376343,0.7186151413531294,-1.838750134628707,1.1132010756412283,0.590962377012549,0.21282263857958772,0.0025254203426268163,0.00251412019029873,elongated,post,post_mean,intermediate,-1.838750134628707,-105.35262229333684,0.5174443555636379,29.647377706663168,0.2679538078338104,15.35262229333683,-2.356194490192345,-135.0,-0.5174443555636379,-29.647377706663168,8.0182665574,8.0058392262,0.0124273312,0.154988
