layer,head,pair,dim0,dim1,pre_spread,pre_anisotropy,pre_mean_compactness,pre_balance,pre_mu_norm,pre_mu_angle,pre_pca_angle,pre_lam1,pre_lam2,post_spread,post_anisotropy,post_mean_compactness,post_balance,post_mu_norm,post_mu_angle,post_pca_angle,post_lam1,post_lam2,mu_drift,pca_drift,shape_label,shape_source,orientation_source,orientation_label,base_angle_rad,base_angle_deg,diag_distance_rad,diag_distance_deg,axis_distance_rad,axis_distance_deg,target_diag_angle_rad,target_diag_angle_deg,suggested_alpha_rad,suggested_alpha_deg,orig_suggested_alpha_rad,orig_suggested_alpha_deg,residual_gamma,delta_phi_deg,delta_phi_rad,base_k_scale,base_q_scale,final_k_scale,final_q_scale,baseline_logit_mse,baseline_sink_logit_mse,baseline_attention_kl,baseline_margin_mse,baseline_top1_match_rate,baseline_attention_l1,best_logit_mse,best_sink_logit_mse,best_attention_kl,best_margin_mse,best_top1_match_rate,best_attention_l1,qk_loss_score,safe_override,strict_safe_override
9,2,41,82,83,1.4442439886215208,0.9038453183983839,0.9949617498230756,0.46471309661865234,16.888209679707547,2.8474607489944375,2.8085720424625533,1.3748085781814976,0.06943541044002322,6.631385808375186,0.5813760815175656,0.976866385286388,0.21807676553726196,16.733931288572858,3.0772867291150687,1.4448644449345878,5.243357452340064,1.3880283560351228,0.22982598012063124,1.3637075975279656,elongated,post,post_mean,axis_like,3.0772867291150687,176.31554192991126,0.7210922389227239,41.31554192991127,0.06430592447472439,3.6844580700887324,2.356194490192345,135.0,-0.6338257763,-36.3155419299,-0.7210922389227239,-41.31554192991127,1.0000000000,5.0000000000,0.0872664626,0.3860597788,2.5902724266,0.3860597788,2.5902724266,26.7298166940,15.8134727158,1.6335021604,6.2785464195,0.5312500000,0.6973373046,27.7508659550,3.5122009301,1.0058178823,2.7593349704,0.5937500000,0.5132330025,3.1633752261,1,1
9,3,40,80,81,3.1337707004640802,0.7787263418907318,0.9716853677377036,0.19162434339523315,10.37029179441432,3.036483035316022,3.034393893044816,2.787060247180804,0.34671045328327615,6.3169747526390045,0.15071352878213426,0.9429240830255755,0.332572340965271,10.215661308871407,-2.96437875453541,1.5375101098065496,3.6345141544185147,2.68246059822049,0.28232351732815375,1.4968837832382664,isotropic_scatter,post,post_mean,axis_like,-2.96437875453541,-169.84639151312643,0.6081842643430653,34.84639151312644,0.17721389905438326,10.153608486873571,-2.356194490192345,-135.0,0.5209178017,29.8463915131,0.6081842643430653,34.84639151312644,1.1000000000,-5.0000000000,-0.0872664626,0.4741024751,2.1092486382,0.5215127226,1.9174987620,19.1473048150,8.4548344015,0.4658977939,0.2906578227,0.6250000000,0.1472701909,17.0850579449,2.2724598195,0.0178561100,0.0266194551,0.7187500000,0.0390756190,1.6180844364,1,1
9,3,61,122,123,4.635591890038977,0.0828791501253479,0.8555417661471,0.3622940182685852,5.239647308801792,-1.5631824265719056,2.7873396343463783,2.509892903106723,2.1256989869322545,4.637104890113607,0.08381384872723746,0.8554946160848762,0.36239755153656006,5.239502912561533,-1.5592988425131478,2.7878557109364164,2.5128792489530025,2.1242256411606038,0.003883584058757883,0.0005160765900380504,isotropic_scatter,post,post_mean,axis_like,-1.5592988425131478,-89.34124267563779,0.7739006791156995,44.341242675637794,0.011497484281748793,0.6587573243622086,-0.7853981633974483,-45.0,0.8611671417,49.3412426756,0.7739006791156995,44.341242675637794,0.9000000000,5.0000000000,0.0872664626,0.6770332082,1.4770324230,0.6093298874,1.6411471367,24.8559653536,7.7953728552,0.3062615164,0.2117679060,0.6562500000,0.1281067753,26.0676421354,10.4083782528,0.1013129844,0.0496671707,0.6875000000,0.0635942668,4.6352938170,1,1
9,4,39,78,79,9.009204311734516,0.9183909656839417,0.9185952678234589,0.14455574750900269,10.08278470715166,3.076074988869547,3.023959734157274,8.641588079816614,0.3676162319179018,13.14319763487288,0.28207564939119706,0.8812416068957241,0.44500619173049927,9.87565386458489,-2.855629374541881,-2.7712851080243763,8.425286821403388,4.7179108134694925,0.3514809437681585,0.48794046499793553,isotropic_scatter,post,post_mean,intermediate,-2.855629374541881,-163.6155110148328,0.4994348843495362,28.615511014832794,0.28596327904791274,16.38448898516724,-2.356194490192345,-135.0,0.5867013469,33.6155110148,0.4994348843495362,28.615511014832794,1.1000000000,5.0000000000,0.0872664626,0.3887994929,2.5720198154,0.4276794422,2.3381998322,46.3173234839,14.3764939498,0.6284821486,5.4467795072,0.7500000000,0.3506795529,38.8672878357,8.4311664541,0.6392787380,2.8303176579,0.7812500000,0.2921340508,4.5860513065,1,1
9,5,57,114,115,2.789179194379864,0.08571426360272727,0.8986720520519673,0.31933802366256714,4.97363834399331,-3.111499952854665,1.5751701768478246,1.514125817541134,1.2750533768387302,2.79017931743499,0.08619464216772249,0.8986357259200469,0.32088106870651245,4.9735379995231535,-3.102666113616587,1.5629226583881193,1.5153389126425827,1.2748404047924073,0.008833839238078232,0.012247518459705287,isotropic_scatter,post,post_mean,axis_like,-3.102666113616587,-177.769673548488,0.7464716234242421,42.769673548487994,0.03892653997320596,2.2303264515119943,-2.356194490192345,-135.0,0.8337380860,47.7696735485,0.7464716234242421,42.769673548487994,0.9000000000,5.0000000000,0.0872664626,0.8049222205,1.2423560619,0.7244299984,1.3803956244,19.8915337224,2.1273458711,0.5324212639,4.2007373489,0.8125000000,0.3737698591,20.9872172512,2.3975356571,0.2975961447,0.8591188654,0.9062500000,0.2285390784,4.6515122579,1,1
9,5,61,122,123,11.635651137135433,0.3751022815726896,0.0004537680273503438,0.5450578927993774,0.07267931889300508,-1.9896547383047039,-2.930956854939969,8.000105213129585,3.6355459240058483,11.635670383371188,0.37522826548540733,0.00045210919143734744,0.5451496839523315,0.0725463504754767,-1.9895467660896928,-2.927174727236187,8.00085139954193,3.634818983829258,0.00010797221501102072,0.0037821277037819456,elongated,post,post_mean,intermediate,-1.9895467660896928,-113.99263284084101,0.366647724102652,21.00736715915899,0.4187504392947963,23.99263284084101,-2.356194490192345,-135.0,-0.2793812615,-16.0073671592,-0.366647724102652,-21.00736715915899,1.1000000000,5.0000000000,0.0872664626,0.8129170404,1.2301378250,0.8942087444,1.1183071136,19.0004676402,1.8969005753,0.4546632712,3.3345465471,0.8125000000,0.3344242462,18.9063533380,1.3225759118,0.4136738361,2.8220664844,0.8437500000,0.3126780764,5.0755117956,1,1
9,7,38,76,77,4.851809522584665,0.8514215568730161,0.9458019373079033,0.19882309436798096,9.201530911278207,0.10150109498338948,3.059349198131951,4.491372369977938,0.36043715260672654,10.1819213677406,0.16784291254323835,0.886260889084323,0.6753040552139282,8.907190626578828,0.5305128338267132,2.1794470106934636,5.945442352694291,4.236479015046308,0.4290117388433237,0.8799021874384874,isotropic_scatter,post,post_mean,already_diagonal,0.5305128338267132,30.396146355795842,0.25488532957073506,14.603853644204158,0.5305128338267132,30.396146355795842,0.7853981633974483,45.0,0.1676188670,9.6038536442,0.25488532957073506,14.603853644204158,0.9000000000,-5.0000000000,-0.0872664626,0.4762696054,2.0996510983,0.4286426448,2.3329456647,19.3977098576,4.8792510270,0.5358206669,1.4470576976,0.6875000000,0.3435035846,21.5083145333,2.9725157676,0.5216406483,0.7825048354,0.7500000000,0.2931811002,4.8350656386,1,1
9,7,60,120,121,6.403376191778117,0.4144860863414636,0.8505312249029926,0.4354020357131958,6.0363498427609175,-1.7226506507035715,3.0665465022602056,4.528743264440374,1.8746329273377427,6.407864420995319,0.41476980477024933,0.8504264617684864,0.43401873111724854,6.0359781102930965,-1.7179319019257335,3.0705451856702073,4.5328265479430945,1.8750378730522246,0.0047187487778379555,0.003998683410001647,elongated,post,post_mean,axis_like,-1.7179319019257335,-98.43024747122699,0.6382625882666113,36.56975252877301,0.14713557513083697,8.430247471226993,-2.356194490192345,-135.0,-0.7255290509,-41.5697525288,-0.6382625882666113,-36.56975252877301,0.9000000000,-5.0000000000,-0.0872664626,0.6978780571,1.4329150915,0.6280902514,1.5921278795,19.4136661303,10.0348971035,1.0861509576,6.9022851871,0.7187500000,0.4345717951,20.6903526998,4.2237064464,0.5567954867,1.5379851152,0.7812500000,0.2184024032,3.1756520344,1,1
9,7,62,124,125,10.965883558401652,0.41742056261645166,0.061745407024111326,0.5385282635688782,0.8495008042855889,-0.5292953757012042,3.102391848304023,7.771634421468292,3.19424913693336,10.965993187573837,0.4175904352645847,0.06173600365940835,0.5383859872817993,0.8494361049333442,-0.5257374384571081,3.1055323588447457,7.772643527940842,3.193349659632995,0.003557937244096143,0.00314051054072273,elongated,post,post_mean,already_diagonal,-0.5257374384571081,-30.12253635561115,0.2596607249403402,14.877463644388849,0.5257374384571081,30.12253635561115,-0.7853981633974483,-45.0,-0.2596607249,-14.8774636444,-0.2596607249403402,-14.877463644388849,1.1000000000,0.0000000000,0.0000000000,0.6663044144,1.5008155107,0.7329348558,1.3643777370,17.3001202777,4.9265282817,1.0099393677,3.1576376294,0.7500000000,0.3459328893,17.1855963623,4.3849369007,0.8684398966,1.8909086139,0.7812500000,0.3187757686,5.1021354967,1,1
10,1,60,120,121,4.013768028239415,0.356105834798101,0.9154578856649831,0.23897838592529297,6.592630982528996,-1.6000563660177265,1.548615001585359,2.7215471213109477,1.292220906928467,4.0132750409740945,0.35617998553266633,0.9154682706645708,0.2380937933921814,6.5926684225603855,-1.595330295180159,1.5559404207602536,2.721361643503607,1.291913397470487,0.004726070837567597,0.0073254191748945985,elongated,post,post_mean,axis_like,-1.595330295180159,-91.40569284318292,0.7608641950121859,43.594307156817074,0.02453396838526234,1.4056928431829234,-2.356194490192345,-135.0,-0.8481306576,-48.5943071568,-0.7608641950121859,-43.594307156817074,1.1000000000,-5.0000000000,-0.0872664626,0.6352256304,1.5742437840,0.6987481934,1.4311307127,16.7696579005,4.5058537992,0.1093146991,0.6021113703,0.9375000000,0.1026730196,16.1987038494,3.7761212743,0.0391084907,0.0119305373,0.9687500000,0.0378372908,3.3973846037,1,1
10,4,37,74,75,4.372496082450319,0.7889722546516827,0.9265610646800356,0.32189905643463135,7.427429731962451,-2.9569910478027013,-3.080056711189323,3.9111370875387936,0.4613589949115259,9.694570214770238,0.2332110865138877,0.8371733154229304,0.6899276971817017,7.060072789840102,-2.4242116407627092,2.1110406212358086,5.977725733921106,3.7168444808491317,0.532779407039992,1.0920879747544545,isotropic_scatter,post,post_mean,already_diagonal,-2.4242116407627092,-138.89709566218772,0.06801715057036439,3.89709566218772,0.7173810128270842,41.1029043378123,-2.356194490192345,-135.0,0.1552836132,8.8970956622,0.06801715057036439,3.89709566218772,1.0000000000,5.0000000000,0.0872664626,0.5343416720,1.8714617491,0.5343416720,1.8714617491,18.6685640234,4.1010011248,0.4657815143,7.1879064342,0.8437500000,0.2512806773,18.8261652917,2.8768134963,0.4192836437,5.1061995935,0.9062500000,0.1713844038,4.9321554618,1,1
10,4,63,126,127,11.571468139258585,0.7086643766803729,0.8536693700309327,0.4478171467781067,8.216208663885748,1.631498830495695,3.043324584294592,9.885877697721886,1.6855904415366978,11.577433226515211,0.7089043697974247,0.8535939307379224,0.4484359622001648,8.215845454276396,1.6340723070939,3.0455708652398488,9.892363115915225,1.6850701105999857,0.00257347659820506,0.0022462809452568067,elongated,post,post_mean,axis_like,1.6340723070939,93.62544661568585,0.7221221830984448,41.374553384314154,0.0632759802990035,3.625446615685845,2.356194490192345,135.0,0.6348557205,36.3745533843,0.7221221830984448,41.374553384314154,1.1000000000,-5.0000000000,-0.0872664626,0.5611120665,1.7821751833,0.6172232732,1.6201592575,22.7201669918,8.5802851374,0.5307219536,3.7844383628,0.8437500000,0.3024857000,20.9671742428,6.8594330953,0.1380524523,2.6672343193,0.9375000000,0.0968096127,3.7667605017,1,1
10,7,37,74,75,4.747034368705278,0.44787147695550955,0.8775691717722117,0.29573655128479004,5.8331947134027855,-1.515055898071645,2.0148618764981046,3.436547831288162,1.3104865374171162,8.700231987418402,0.3810610243969486,0.7756121582466066,0.6208308339118958,5.483881479013526,-0.9790122816982524,-2.9396812610258967,6.00777565051777,2.6924563369006327,0.5360436163733927,1.3286421696555852,elongated,post,post_mean,already_diagonal,-0.9790122816982524,-56.09327183278271,0.1936141183008041,11.093271832782708,0.5917840450966442,33.90672816721729,-0.7853981633974483,-45.0,0.1063476557,6.0932718328,0.1936141183008041,11.093271832782708,1.0000000000,-5.0000000000,-0.0872664626,0.6451981295,1.5499114990,0.6451981295,1.5499114990,28.9893936689,5.1551729072,0.2337144053,0.5095774707,0.8750000000,0.1531171506,28.9539886536,6.1557509073,0.1105293647,0.2004317158,0.9062500000,0.0941188400,4.7361418191,1,1
10,7,56,112,113,10.806239679956246,0.08655093089297454,0.8941631528980921,0.3250991702079773,9.554923971898416,-1.6322922248532654,-2.5974121107700987,5.870764891854573,4.935474788101674,10.811192552199973,0.08320440985991222,0.8941146522634251,0.32236194610595703,9.554665195120783,-1.6214851609915883,-2.5978482101793343,5.855365724193867,4.955826828006106,0.010807063861677069,0.00043609940923561297,isotropic_scatter,post,post_mean,axis_like,-1.6214851609915883,-92.90425626790883,0.7347093292007564,42.09574373209115,0.05068883419669179,2.90425626790884,-2.356194490192345,-135.0,-0.7347093292,-42.0957437321,-0.7347093292007564,-42.09574373209115,1.1000000000,0.0000000000,0.0000000000,0.4411526692,2.2667889595,0.4852679361,2.0607172359,39.0912468358,8.3940386800,0.5971797579,2.5184661778,0.8125000000,0.2586666861,35.3238629631,3.2992830446,0.2258521268,0.2332320152,0.8750000000,0.1129329964,2.5487319021,1,1
10,7,58,116,117,7.348156334615373,0.04762944225087701,0.9289791322022019,0.26106345653533936,9.80390706348817,-1.530539666433891,1.8574990277852068,3.8490724612026996,3.499083873412673,7.350152145352002,0.04897322364430876,0.9289598462815163,0.26265865564346313,9.803805562028153,-1.5234032846312244,1.8959675759000425,3.8550563950930354,3.495095750258967,0.007136381802666626,0.038468548114835695,isotropic_scatter,post,post_mean,axis_like,-1.5234032846312244,-87.28457870573602,0.738005121233776,42.284578705736024,0.04739304216367212,2.715421294263972,-0.7853981633974483,-45.0,0.7380051212,42.2845787057,0.738005121233776,42.284578705736024,0.9000000000,0.0000000000,0.0000000000,0.4674727628,2.1391620636,0.4207254865,2.3768467373,34.3913242020,2.9847277653,0.3134766918,6.6508413219,0.8125000000,0.1676400253,38.7085530693,1.5987960068,0.0996128763,2.2070082020,0.8750000000,0.0998841888,3.1742253544,1,1
11,0,56,112,113,9.907360134672153,0.6447140229100911,0.23514445912181825,0.4901372194290161,1.7452459593471301,3.097844725946565,-3.0083574896973206,8.147387071758171,1.7599730629139814,9.908605006536565,0.6447195170696459,0.23504840986885528,0.49133437871932983,1.7448895470055459,3.1087823053824892,-2.997302120149901,8.14843802059267,1.7601669859438953,0.010937579435924327,0.011055369547419591,elongated,post,post_mean,axis_like,3.1087823053824892,178.12010552336687,0.7525878151901444,43.12010552336686,0.03281034820730388,1.879894476633139,2.356194490192345,135.0,-0.8398542778,-48.1201055234,-0.7525878151901444,-43.12010552336686,1.0000000000,-5.0000000000,-0.0872664626,0.7652775987,1.3067153692,0.7652775987,1.3067153692,24.0575700817,3.8804124784,0.1451501763,0.8330534934,0.5625000000,0.2259632290,24.0672705076,3.9032380795,0.0907706027,0.7557991684,0.9062500000,0.1140335637,5.1801443607,1,1
11,0,61,122,123,5.203447837224836,0.12481738495657868,0.02067308875769562,0.5606940388679504,0.33142437262978286,-1.8313281162968735,-3.0870433055767887,2.926464294512665,2.276983542712171,5.2036947866136245,0.1250888172071393,0.020626603568406267,0.5606392621994019,0.33105154378666557,-1.828243672581018,-3.0837593495833837,2.9273094062891025,2.276385380324522,0.0030844437158554783,0.00328395599340503,isotropic_scatter,post,post_mean,axis_like,-1.828243672581018,-104.75064636038988,0.5279508176113268,30.24935363961012,0.25744734578612144,14.750646360389878,-2.356194490192345,-135.0,-0.4406843550,-25.2493536396,-0.5279508176113268,-30.24935363961012,1.0000000000,5.0000000000,0.0872664626,0.9173911322,1.0900475979,0.9173911322,1.0900475979,24.0713170222,3.1372411139,0.1134213349,1.1182087292,0.8750000000,0.1091065312,24.0962439332,2.8587834725,0.0660339922,0.2297651202,0.9062500000,0.0873566458,4.2033956790,1,1
11,1,58,116,117,5.19448768953912,0.5097341762333193,0.9086862457440057,0.3553383946418762,7.189691215090598,-0.10752933990238539,1.587746764112704,3.9211477964604855,1.2733398930786346,5.190519885478837,0.5087423496647497,0.908756000633598,0.35236430168151855,7.189967362416519,-0.10041789415280834,1.5931985355185383,3.9155785839997286,1.2749413014791084,0.007111445749577046,0.005451771405834194,elongated,post,post_mean,axis_like,-0.10041789415280834,-5.753521522547345,0.68498026924464,39.246478477452655,0.10041789415280834,5.753521522547345,-0.7853981633974483,-45.0,-0.7722467318,-44.2464784775,-0.68498026924464,-39.246478477452655,1.1000000000,-5.0000000000,-0.0872664626,0.6515157517,1.5348823071,0.7166673268,1.3953475519,14.0850066994,3.7925586308,0.0626481655,5.7995961891,0.9062500000,0.0629126013,13.4754117498,2.2720010219,0.0026332681,2.5988672952,0.9375000000,0.0101454054,2.7070336186,1,1
11,2,46,92,93,3.0198542570166076,0.2920448654296644,0.9790527836152035,0.6360501050949097,11.88044985620064,-2.007951304421291,1.5034215255902805,1.950893593562257,1.0689606634543505,3.386479003714723,0.23343749386455273,0.9765096906105212,0.5375953912734985,11.865009873297936,-1.9253528662984614,1.8232194213479684,2.0885050876835245,1.2979739160311987,0.08259843812282974,0.3197978957576879,isotropic_scatter,post,post_mean,intermediate,-1.9253528662984614,-110.31459331231771,0.4308416238938835,24.68540668768229,0.3545565395035648,20.31459331231771,-2.356194490192345,-135.0,-0.4308416239,-24.6854066877,-0.4308416238938835,-24.68540668768229,1.1000000000,0.0000000000,0.0000000000,0.4815188903,2.0767617226,0.5296707793,1.8879652023,32.1671904139,14.7202817142,1.9882295980,17.0435277456,0.3750000000,0.6551470364,28.1538789140,1.8266365886,1.4021547216,7.3133463338,0.5937500000,0.6356652212,2.9729691325,1,1
11,3,36,72,73,3.846681268851486,0.20153337855352968,0.8922022951709463,0.5745068788528442,5.642479791382265,-2.744408015960948,-3.1076995453297362,2.310957970590953,1.535723298260533,8.755528822714068,0.46510498764644304,0.7546388674645578,0.5575411915779114,5.189289407628934,-2.086628162849496,2.476134029893592,6.413884473820517,2.34164434889355,0.6577798531114524,0.6993517319562577,elongated,post,post_mean,intermediate,-2.086628162849496,-119.55498714441275,0.269566327342849,15.445012855587253,0.5158318360545993,29.55498714441275,-2.356194490192345,-135.0,-0.2695663273,-15.4450128556,-0.269566327342849,-15.445012855587253,1.1000000000,0.0000000000,0.0000000000,0.6381935411,1.5669227839,0.7020128952,1.4244752580,17.0858353426,1.9880473223,0.3010492052,4.5510235889,0.8437500000,0.1589491300,16.4318201925,1.6324572435,0.1752520284,1.6775843228,0.8750000000,0.1177054127,4.1468857135,1,1
11,3,57,114,115,11.76499196722412,0.734994995633785,0.026978127127528267,0.479613721370697,0.5711371557109935,-1.7602181599552964,1.6367740384464802,10.20610109340313,1.5588908738209881,11.764813271765279,0.7349525589025668,0.02699297180223376,0.4804380536079407,0.5712942870764018,-1.7495280339469443,1.645714192486199,10.205696445430393,1.5591168263348865,0.010690126008352062,0.008940154039718928,elongated,post,post_mean,axis_like,-1.7495280339469443,-100.24057248498053,0.6066664562454005,34.759427515019475,0.17873170715204778,10.240572484980529,-2.356194490192345,-135.0,-0.5193999936,-29.7594275150,-0.6066664562454005,-34.759427515019475,1.1000000000,5.0000000000,0.0872664626,0.5918874259,1.6895104647,0.6510761685,1.5359186042,15.8100687066,1.7155373076,0.3116849521,2.4347541221,0.8125000000,0.2001957027,15.6503984384,1.7152817897,0.2032169992,1.3416573339,0.8437500000,0.1524443171,4.8646369166,1,1
11,3,59,118,119,6.136739644682152,0.06581635570135508,0.9334671777129773,0.2502635717391968,9.278983491160382,-0.03547734501054321,-2.7403584050486316,3.2703187419916127,2.866420902690539,6.137033433841529,0.06794394258147186,0.9334639948647426,0.24909305572509766,9.278967834455138,-0.029669065325999066,-2.721355175682243,3.2770038405455493,2.8600295932959794,0.005808279684544147,0.019003229366388652,isotropic_scatter,post,post_mean,axis_like,-0.029669065325999066,-1.6999122252776784,0.7557290980714492,43.30008777472232,0.029669065325999066,1.6999122252776784,-0.7853981633974483,-45.0,-0.8429955607,-48.3000877747,-0.7557290980714492,-43.30008777472232,0.9000000000,-5.0000000000,-0.0872664626,0.4789334785,2.0879726410,0.4310401307,2.3199696011,14.7118639250,1.7028024272,0.1086580177,0.6273344499,0.4375000000,0.1973704889,16.3680801868,1.4587596582,0.1125897028,0.5776011731,0.5000000000,0.1764925789,5.8390312223,1,1
11,3,63,126,127,4.753387408937515,0.38861916415141357,0.8899860999412763,0.26054733991622925,6.2011100267259165,-0.027226387941727465,-3.1105320127619205,3.300322425343527,1.4530649835939877,4.753817636574565,0.38859935613977814,0.889976138482737,0.2601783275604248,6.201075206156121,-0.024652263196121887,-3.1066717307622085,3.300574054676876,1.4532435818976894,0.002574124745605578,0.003860281999712001,elongated,post,post_mean,axis_like,-0.024652263196121887,-1.4124706365834738,0.7607459002013264,43.58752936341652,0.02465226319612189,1.412470636583474,-0.7853981633974483,-45.0,-0.6734794376,-38.5875293634,-0.7607459002013264,-43.58752936341652,1.1000000000,5.0000000000,0.0872664626,0.5492673757,1.8206069469,0.6041941133,1.6550972245,20.5088972895,3.4392270506,0.4481321042,3.9772818246,0.8125000000,0.2129962556,19.0962707747,1.8464735157,0.0810598805,1.8795524718,0.8437500000,0.0785367298,2.8592335705,1,1
11,5,40,80,81,2.5818416259913937,0.7965447482514717,0.9740211665931329,0.2298288345336914,9.83873297978205,1.4418517332445397,1.531998731049073,2.3191970069963377,0.26264461899505576,5.351868086595533,0.21372298454454544,0.9461487866093237,0.3110501766204834,9.696939183718033,1.7247426071810403,2.90175589527377,3.247842653475825,2.104025433119708,0.28289087393650053,1.3697571642246968,isotropic_scatter,post,post_mean,axis_like,1.7247426071810403,98.82047213786365,0.6314518830113045,36.179527862136354,0.15394628038614375,8.820472137863641,2.356194490192345,135.0,0.6314518830,36.1795278621,0.6314518830113045,36.179527862136354,1.1000000000,0.0000000000,0.0000000000,0.5110494866,1.9567576647,0.5621544353,1.7788706043,23.3906729102,5.3683833114,0.5082684694,1.8507685601,0.8750000000,0.2582753186,20.1719327537,2.7501357160,0.2842971563,1.3688059671,0.9375000000,0.1588852845,3.7552365191,1,1
11,6,40,80,81,7.093666817390181,0.7258830255934685,0.9532262912314035,0.27133697271347046,12.023543961337891,2.9850901760455177,3.0139208703612845,6.121419574675041,0.9722472427151395,11.09667293435552,0.18222385393619242,0.9268315500622973,0.3004012107849121,11.855909350989458,-3.012199800450012,-2.4812396781928157,6.559375721161701,4.537297213193819,0.28589533068405637,0.7880247586254863,isotropic_scatter,post,post_mean,axis_like,-3.012199800450012,-172.58633561593444,0.6560053102576671,37.58633561593445,0.12939285313978147,7.4136643840655605,-2.356194490192345,-135.0,0.5687388477,32.5863356159,0.6560053102576671,37.58633561593445,1.0000000000,-5.0000000000,-0.0872664626,0.3717284243,2.6901359558,0.3717284243,2.6901359558,37.7038383412,10.3063758140,2.9133722934,12.6620711980,0.3750000000,0.9417383987,37.1043956129,10.2106711023,2.3601160347,6.9031278678,0.5625000000,0.7569142677,5.1409061997,1,1
12,1,45,90,91,2.9820521782737144,0.44664382721200935,0.982536919897135,0.4654136896133423,12.953037870914834,1.2740687651101321,1.276562953234854,2.156983688062121,0.8250684902115932,3.623799217151536,0.22555353520860968,0.9787788088756645,0.32532596588134766,12.928241735787378,1.3760826025888053,1.646240107967738,2.220579970733241,1.4032192464182944,0.10201383747867322,0.3696771547328841,isotropic_scatter,post,post_mean,axis_like,1.3760826025888053,78.84372538971668,0.590684439191357,33.843725389716674,0.19471372420609126,11.156274610283326,0.7853981633974483,45.0,-0.6779509018,-38.8437253897,-0.590684439191357,-33.843725389716674,1.1000000000,-5.0000000000,-0.0872664626,0.4270201276,2.3418099880,0.4697221404,2.1289181709,30.2130113879,15.1742862968,0.7151098737,8.5653173657,0.4375000000,0.4008380524,27.1305995704,3.7197868143,0.5284035276,5.2984749528,0.5937500000,0.2455328358,3.5046735495,1,1
12,2,43,86,87,3.3906539800359807,0.5080153778869569,0.9834385072901107,0.44299668073654175,14.189451297780613,-1.8480343668974792,1.57885543366577,2.556579171494191,0.8340748085417895,5.278556194686438,0.35748574183497844,0.9742171343372625,0.24311447143554688,14.122769258907208,-1.6938818088121326,2.3434808397355598,3.5827823858809484,1.695773808805489,0.15415255808534667,0.7646254060697897,elongated,post,post_mean,axis_like,-1.6938818088121326,-97.05227863892101,0.6623126813802123,37.94772136107898,0.12308548201723601,7.052278638921014,-2.356194490192345,-135.0,-0.6623126814,-37.9477213611,-0.6623126813802123,-37.94772136107898,1.1000000000,0.0000000000,0.0000000000,0.4079512237,2.4512734413,0.4487463461,2.2284304012,19.7738860174,2.2837932650,1.3079205813,5.5639965632,0.5937500000,0.5171087033,16.6929491031,2.3628291184,0.6524400065,2.7753879428,0.6562500000,0.4799002151,4.4198933841,1,1
12,3,49,98,99,2.055094106074669,0.3415142700104407,0.9521750054711714,0.3065713047981262,6.396564462036602,-1.7255406747406967,2.7476437634259425,1.3784690347569302,0.6766250713177389,2.1063849172626554,0.36134167452417537,0.9509813940637332,0.2784332036972046,6.39255392449393,-1.6808303612386528,2.7943110731337257,1.4337547852295858,0.6726301320330699,0.044710313502043915,0.04666730970778321,elongated,post,post_mean,axis_like,-1.6808303612386528,-96.30448577642436,0.675364128953692,38.695514223575636,0.11003403444375626,6.3044857764243645,-2.356194490192345,-135.0,-0.6753641290,-38.6955142236,-0.675364128953692,-38.695514223575636,0.9000000000,0.0000000000,0.0000000000,0.7613162483,1.3135145903,0.6851846235,1.4594606558,30.5979449034,5.5963867775,1.6763119269,14.1653900670,0.6875000000,0.5769918018,31.5609614776,6.3174184639,1.4535011048,9.9360291932,0.8125000000,0.4067337706,5.7347462326,1,1
12,4,39,78,79,1.9575101610774055,0.8602860272218487,0.9900552897215718,0.19317835569381714,13.960008064150244,-1.6770196048855543,1.5384081371350766,1.820764400398974,0.13674576067843147,9.702608467019326,0.6226631171899815,0.9507079734671426,0.3934524655342102,13.679791703159998,-1.3300800224252303,-2.9887552715578205,7.872032449984054,1.830576017035271,0.3469395824603241,1.3855707551031038,elongated,post,post_mean,axis_like,-1.3300800224252303,-76.20797169963159,0.544681859027782,31.207971699631585,0.24071630436966626,13.792028300368413,-0.7853981633974483,-45.0,0.6319483216,36.2079716996,0.544681859027782,31.207971699631585,1.1000000000,5.0000000000,0.0872664626,0.4189445919,2.3869504929,0.4608390510,2.1699549935,64.3944118354,12.5190000956,4.0532417788,17.7960721090,0.3750000000,0.9503638660,54.6683021472,3.2042174442,2.4772548569,10.5586198095,0.5312500000,0.6635070187,3.1965261723,1,1
12,6,60,120,121,1.981102057431261,0.09981814548229885,0.15972677727667733,0.5536623001098633,0.6136659507622304,-1.9611041285134094,1.7517864381198316,1.089425995407658,0.8916760620236029,1.9811849641652666,0.09977535871325602,0.15969162462817368,0.5535970330238342,0.6135984235833749,-1.9565294943509024,1.7564389411430987,1.0894292023211325,0.891755761844134,0.00457463416250703,0.0046525030232671405,compact_cluster,post,post_mean,intermediate,-1.9565294943509024,-112.10088251917175,0.39966499584144244,22.89911748082825,0.38573316755600584,22.10088251917175,-2.356194490192345,-135.0,-0.3123985332,-17.8991174808,-0.39966499584144244,-22.89911748082825,0.9000000000,5.0000000000,0.0872664626,1.4809052887,0.6752626300,1.3328147598,0.7502918111,47.8551014999,10.5777564617,2.3646296311,14.3956572473,0.5625000000,0.8248794219,47.8934985029,11.2119670155,2.3130072801,12.7846453236,0.5937500000,0.8115055068,5.9851446809,1,1
