layer,head,pair,dim0,dim1,pre_spread,pre_anisotropy,pre_mean_compactness,pre_balance,pre_mu_norm,pre_mu_angle,pre_pca_angle,pre_lam1,pre_lam2,post_spread,post_anisotropy,post_mean_compactness,post_balance,post_mu_norm,post_mu_angle,post_pca_angle,post_lam1,post_lam2,mu_drift,pca_drift,shape_label,shape_source,orientation_source,orientation_label,base_angle_rad,base_angle_deg,diag_distance_rad,diag_distance_deg,axis_distance_rad,axis_distance_deg,target_diag_angle_rad,target_diag_angle_deg,suggested_alpha_rad,suggested_alpha_deg,fakeq_err_before,fakeq_err_after,fakeq_err_delta,fakeq_err_gain_pct,orig_suggested_alpha_rad,orig_suggested_alpha_deg,best_alpha_frac,rpn_alpha,fakeq_rpn_err_before,fakeq_rpn_err_after,fakeq_rpn_err_delta,fakeq_rpn_err_gain_pct,fakeq_rpn_p99_before,fakeq_rpn_p99_after,fakeq_rpn_p99_delta,fakeq_rpn_p99_gain_pct
1,5,63,126,127,1.3736747773222513,0.9739697812538588,0.8136601168105063,0.7145262956619263,2.4491228312684066,-2.1951886490923114,-3.1371079056494593,1.3557962498528608,0.01787852746939042,1.3737606397979847,0.9738767176326076,0.813648461422809,0.7141097784042358,2.4491052366661465,-2.1926689774654053,-3.134671761644067,1.3558170712491455,0.017943568548839165,0.002519671626906028,0.002436144005392382,elongated,post,post_mean,already_diagonal,-2.1926689774654053,-125.63067827803354,0.1635255127269395,9.369321721966463,0.6218726506705088,35.630678278033535,-2.356194490192345,-135.0,-0.2452882691,-14.0539825829,7.4146787245,7.3494833307,0.0651953938,0.879275,-0.1635255127269395,-9.369321721966463,1.500000,8.000000,8.6373961047,8.6042356227,0.0331604820,0.383918,11.1612226658,11.1329227325,0.0282999333,0.253556
1,6,39,78,79,0.21043025634272006,0.9394240030842289,0.9949310637472104,0.1863771677017212,6.426761341820066,3.0384883780657654,2.92539463201072,0.204056745063589,0.006373511279131036,1.8112296078715562,0.7658917580484301,0.9563703015159555,0.39237678050994873,6.300988533600789,-2.8970313675254977,1.7492986878044958,1.5992177182372185,0.21201188963433776,0.3476655615883238,1.1760959442062242,elongated,post,post_mean,axis_like,-2.8970313675254977,-165.98767047622428,0.5408368773331529,30.987670476224277,0.24456128606429517,14.012329523775708,-2.356194490192345,-135.0,0.5408368773,30.9876704762,7.5924128881,7.4575643692,0.1348485189,1.776096,0.5408368773331529,30.987670476224277,1.000000,8.000000,8.6302119763,8.4432983989,0.1869135774,2.165805,11.4742873846,11.3170192326,0.1572681520,1.370614
1,6,40,80,81,0.16735096130636834,0.9141454437374115,0.9962131689669551,0.2556586265563965,6.635173463852115,-0.1460535784760586,2.8884718940098786,0.16016704004528748,0.00718392126108087,1.3048182312968981,0.7507284338449439,0.9704744647413728,0.2831970453262329,6.54889722126106,0.13688109428552914,1.6346120498291377,1.1421911892657495,0.16262704203114853,0.28293467276158774,1.253859844180741,elongated,post,post_mean,axis_like,0.13688109428552914,7.84270899769311,0.6485170691119191,37.157291002306884,0.13688109428552914,7.84270899769311,0.7853981633974483,45.0,0.6485170691,37.1572910023,7.5924128881,6.8781023484,0.7143105397,9.408215,0.6485170691119191,37.157291002306884,1.000000,8.000000,8.6302119763,8.5796980274,0.0505139488,0.585315,11.4742873846,11.4260138060,0.0482735786,0.420711
1,6,44,88,89,0.0664168767692524,0.9081977370245445,0.9951128762607464,0.6493732929229736,3.6774665396740813,-2.019457089150465,1.02397339059036,0.06336826697611683,0.0030486097931355597,0.1346480104096751,0.0958090369115854,0.9900922543626409,0.5002952814102173,3.668177795085975,-1.8949592447141932,2.4093120600842592,0.07377425330459152,0.06087375710508361,0.12449784443627165,1.3853386694938992,compact_cluster,post,post_mean,intermediate,-1.8949592447141932,-108.57316707142142,0.46123524547815165,26.426832928578577,0.32416291791929663,18.573167071421423,-2.356194490192345,-135.0,-0.4612352455,-26.4268329286,7.5924128881,7.5709295096,0.0214833784,0.282959,-0.46123524547815165,-26.426832928578577,1.000000,8.000000,8.6302119763,8.4852949020,0.1449170743,1.679183,11.4742873846,11.2264382380,0.2478491466,2.160040
1,6,50,100,101,0.6040873885704999,0.9127902732413754,0.8954053761546907,0.5722915530204773,2.2740764052280866,-2.73841552291732,1.5673740900504745,0.5777462405231741,0.026341148047325798,0.6078454992354412,0.9141344631796391,0.8947546776069848,0.5984943509101868,2.27324994892258,-2.7019756517501787,1.6037812757871994,0.5817490091880525,0.026096490047388662,0.0364398711671412,0.03640718573672497,elongated,post,post_mean,intermediate,-2.7019756517501787,-154.81180119239514,0.34578116155783395,19.81180119239515,0.4396170018396151,25.188198807604895,-2.356194490192345,-135.0,0.1728905808,9.9059005962,7.5924128881,7.5389621340,0.0534507540,0.704002,0.34578116155783395,19.81180119239515,0.500000,8.000000,8.6302119763,8.6181037587,0.0121082176,0.140300,11.4742873846,11.4432373247,0.0310500599,0.270606
1,6,55,110,111,0.6021835407141712,0.9115005145146903,0.8878269920973515,0.38824284076690674,2.18315429121964,3.0999460092774447,1.5819264583408044,0.5755370739541639,0.0266464667600074,0.6014585695881247,0.9113749586833078,0.8879620442773498,0.388399600982666,2.1833203954797136,3.112999451218335,1.5941003975343686,0.5748064242985673,0.026652145289557342,0.013053441940890309,0.012173939193564243,elongated,post,post_mean,axis_like,3.112999451218335,178.361730181352,0.7568049610259902,43.361730181351994,0.02859320237145813,1.6382698186480076,2.356194490192345,135.0,-0.7568049610,-43.3617301814,7.5924128881,7.5731337277,0.0192791604,0.253927,-0.7568049610259902,-43.361730181351994,1.000000,8.000000,8.6302119763,8.5905361504,0.0396758259,0.459732,11.4742873846,11.3963248823,0.0779625023,0.679454
1,6,56,112,113,0.4222570105802528,0.8877505397214726,0.9193109469753291,0.3216826319694519,2.1933722314232784,-1.5637863149765339,-3.113502463406054,0.3985579498124677,0.023699060767785055,0.42240738064591027,0.887779988053829,0.9192822185298276,0.3237987756729126,2.1933380379494247,-1.5531545683307775,-3.103979499785403,0.3987060999952367,0.023701280650673548,0.01063174664575639,0.00952296362065086,elongated,post,post_mean,axis_like,-1.5531545683307775,-88.98920169681678,0.7677564049333292,43.98920169681678,0.017641758464119084,1.0107983031832208,-0.7853981633974483,-45.0,1.1516346074,65.9838025452,7.5924128881,7.5679788616,0.0244340265,0.321822,0.7677564049333292,43.98920169681678,1.500000,8.000000,8.6302119763,8.5963012352,0.0339107411,0.392931,11.4742873846,11.3960197768,0.0782676078,0.682113
1,6,62,124,125,0.26135360017202125,0.8006934978233772,0.9549345691837964,0.5366173982620239,2.353310797973107,-1.2115995161531194,3.098476874281623,0.23530886423164502,0.026044735940376252,0.2614301092371773,0.8012660773964352,0.9549213754033525,0.5399282574653625,2.353294507985727,-1.208491242684334,3.1012551032662636,0.23545259368988658,0.02597751554729073,0.003108273468785505,0.002778228984640751,elongated,post,post_mean,intermediate,-1.208491242684334,-69.24144778433246,0.4230930792868856,24.241447784332454,0.3623050841105626,20.758552215667542,-0.7853981633974483,-45.0,0.0000000000,0.0000000000,7.5924128881,7.5544476669,0.0379652212,0.500042,0.4230930792868856,24.241447784332454,0.000000,8.000000,8.6302119763,8.6302119763,0.0000000000,0.000000,11.4742873846,11.4742873846,0.0000000000,0.000000
1,7,39,78,79,0.5809744135867887,0.9678947971337242,0.9885420129494671,0.11984765529632568,7.079814933069295,-0.06464988389327381,2.9952894712296145,0.5716482628831129,0.009326150703675823,2.533486289398867,0.5526418827467103,0.9500345346039496,0.43029797077178955,6.940551913632291,0.284382565035472,1.7462774317994036,1.9667984611428933,0.5666878282559737,0.3490324489287458,1.2490120394302109,isotropic_scatter,post,post_mean,intermediate,0.284382565035472,16.293920743637198,0.5010155983619763,28.706079256362802,0.284382565035472,16.293920743637198,0.7853981633974483,45.0,0.6262694980,35.8825990705,7.5021515452,5.8483056502,1.6538458949,22.044955,0.5010155983619763,28.706079256362802,1.250000,8.000000,7.0150582711,7.0073809785,0.0076772926,0.109440,9.9246414374,9.9297249839,-0.0050835466,-0.051221
1,7,41,82,83,0.15704584944842812,0.8451804020728916,0.9945988868699038,0.2891732454299927,5.377687714858494,-0.1679191365564142,2.9096726035300744,0.14488896181498728,0.01215688763344084,0.6564943623009944,0.5709154893552497,0.9774218759405003,0.21379268169403076,5.331048092123988,0.06310941645087763,1.4934728302871887,0.5156485812068001,0.14084578109419438,0.2310285530072918,1.4161997732428857,compact_cluster,post,post_mean,axis_like,0.06310941645087763,3.615903210168775,0.7222887469465706,41.384096789831226,0.06310941645087763,3.615903210168775,0.7853981633974483,45.0,0.7222887469,41.3840967898,7.5021515452,7.4940958855,0.0080556597,0.107378,0.7222887469465706,41.384096789831226,1.000000,8.000000,7.0150582711,6.7261483031,0.2889099680,4.118426,9.9246414374,9.8330007266,0.0916407108,0.923365
1,7,47,94,95,3.482931443107142,0.8839984456946377,0.18289722425962784,0.5786803960800171,0.8829531846777173,-1.3723445395272273,3.1381912626622093,3.2809187126378605,0.2020127304692815,3.4853148475511277,0.8809632551745766,0.18233806161864335,0.5732806324958801,0.8816024409441353,-1.3044463488076068,-3.0791866489257416,3.277874580479467,0.2074402670716607,0.06789819071962055,0.06580739559163565,elongated,post,post_mean,intermediate,-1.3044463488076068,-74.73927038792591,0.5190481854101585,29.739270387925917,0.26634997798728977,15.260729612074085,-0.7853981633974483,-45.0,0.5190481854,29.7392703879,7.5021515452,7.4930793343,0.0090722109,0.120928,0.5190481854101585,29.739270387925917,1.000000,8.000000,7.0150582711,7.0075352214,0.0075230497,0.107241,9.9246414374,9.9309436254,-0.0063021881,-0.063500
2,0,40,80,81,1.1092623246009115,0.9322600687154994,0.9915153829003092,0.31853318214416504,11.385464031396632,2.9535528609930735,2.864128927148894,1.071691647778902,0.03757067682200946,4.51773804017787,0.5299584361212084,0.9654443491359695,0.26343750953674316,11.23478087212997,-3.046155380276489,1.5726993062586556,3.4559757133781788,1.0617623267996914,0.2834770659100239,1.2914296208902385,elongated,post,post_mean,axis_like,-3.046155380276489,-174.53184703091117,0.6899608900841443,39.53184703091116,0.09543727331330423,5.468152969088855,-2.356194490192345,-135.0,0.6899608901,39.5318470309,20.8218436954,13.7874687188,7.0343749766,33.783632,0.6899608900841443,39.53184703091116,1.000000,8.000000,6.5041499353,5.4476099299,1.0565400053,16.244091,9.5659844491,9.1783759347,0.3876085143,4.051946
2,0,46,92,93,1.894349527019401,0.7801739707293283,0.8980739831088131,0.6710705161094666,4.085484696450209,0.49898698218899673,1.5500256645528145,1.6861358597320661,0.20821366728733498,1.9546397100768946,0.7775815245166036,0.8948300491393197,0.7188394069671631,4.078099362389631,0.5818740719124428,1.64341881617672,1.737265717859978,0.21737399221691672,0.08288708972344605,0.09339315162390549,elongated,post,post_mean,already_diagonal,0.5818740719124428,33.33892852867473,0.2035240914850055,11.66107147132527,0.5818740719124428,33.33892852867473,0.7853981633974483,45.0,0.0000000000,0.0000000000,20.8218436954,20.7170739931,0.1047697024,0.503172,0.2035240914850055,11.66107147132527,0.000000,8.000000,6.5041499353,6.5041499353,0.0000000000,0.000000,9.5659844491,9.5659844491,0.0000000000,0.000000
