layer,head,pair,dim0,dim1,pre_spread,pre_anisotropy,pre_mean_compactness,pre_balance,pre_mu_norm,pre_mu_angle,pre_pca_angle,pre_lam1,pre_lam2,post_spread,post_anisotropy,post_mean_compactness,post_balance,post_mu_norm,post_mu_angle,post_pca_angle,post_lam1,post_lam2,mu_drift,pca_drift,shape_label,shape_source,orientation_source,orientation_label,base_angle_rad,base_angle_deg,diag_distance_rad,diag_distance_deg,axis_distance_rad,axis_distance_deg,target_diag_angle_rad,target_diag_angle_deg,suggested_alpha_rad,suggested_alpha_deg
0,5,41,82,83,0.6348196305101421,0.9147453333966089,0.9018695029747601,0.2068324089050293,2.415433166849971,1.4605657322159766,1.4543330137654389,0.6077589625343844,0.027060667975757714,0.7365850719825668,0.6238479120748723,0.8861385774815421,0.26536571979522705,2.3942746958846532,1.6888452881711526,1.6751424105562034,0.5980510656025173,0.1385340063800496,0.22827955595517602,0.2208093967907645,elongated,post,post_mean,axis_like,1.6888452881711526,96.76370726276234,0.6673492020211922,38.23629273723766,0.11804896137625609,6.76370726276234,2.356194490192345,135.0,0.6673492020211922,38.23629273723766
0,6,39,78,79,0.8828574373990964,0.9266612155028746,0.9939322613195368,0.06163787841796875,12.025696781448342,3.10914133708098,2.9979884193302535,0.8504835917280114,0.03237384567108507,6.517913613585658,0.738057650041934,0.9552034111027117,0.46471530199050903,11.789075792166669,-2.829604974197525,1.9051625291050127,5.664254809202879,0.8536588043827791,0.3444389959010812,1.0928258902252408,elongated,post,post_mean,intermediate,-2.829604974197525,-162.12442271074238,0.4734104840051802,27.12442271074239,0.31198767939226824,17.875577289257617,-2.356194490192345,-135.0,0.4734104840051802,27.12442271074239
0,7,54,108,109,1.9031012901139126,0.8131137693977836,0.4281973098686241,0.3158143162727356,1.1937951824933593,1.015037774418019,1.859599726734446,1.725269576832517,0.17783171328139563,1.903339506715152,0.8129281901089671,0.42812576219995463,0.3187233805656433,1.1936954701147389,1.03098709243085,1.8755598878972852,1.7253089235364039,0.17803058317874804,0.01594931801283095,0.01596016116283927,isotropic_scatter,post,post_mean,already_diagonal,1.03098709243085,59.0712091287518,0.24558892903340168,14.071209128751805,0.5398092343640466,30.928790871248196,0.7853981633974483,45.0,-0.24558892903340168,-14.071209128751805
0,7,60,120,121,1.905380324965844,0.5264829858264672,0.5338253644904549,0.5681856870651245,1.4771211645012512,-2.0209201511808144,2.0858852266615013,1.4542653237946963,0.45111500117114767,1.9054526668075016,0.5264424083059711,0.5338076688891089,0.5699170827865601,1.4770966878841125,-2.016263510864848,2.0905114615013334,1.4542818788176022,0.4511707879898993,0.004656640315966243,0.004626234839832044,isotropic_scatter,post,post_mean,intermediate,-2.016263510864848,-115.5233895587856,0.3399309793274967,19.476610441214397,0.44546718406995156,25.523389558785603,-2.356194490192345,-135.0,-0.3399309793274967,-19.476610441214397
0,7,63,126,127,1.6494355259936377,0.8015093410215969,0.5207451639109084,0.5538253784179688,1.3387424754811084,-1.2981546826550083,-2.3799623624935906,1.4857367537456054,0.16369877224803236,1.6493994813518305,0.8015169351116596,0.5207556167615233,0.5524179339408875,1.3387558834470197,-1.2956368401287819,-2.3774230088841763,1.485710549210256,0.16368893214157448,0.0025178425262264437,0.0025393536094142632,isotropic_scatter,post,post_mean,intermediate,-1.2956368401287819,-74.23452272104538,0.5102386767313336,29.234522721045376,0.27515948666611467,15.765477278954622,-0.7853981633974483,-45.0,0.5102386767313336,29.234522721045376
1,0,39,78,79,0.25550029127493773,0.8886653656280944,0.994841256864289,0.2654362916946411,7.019410508762412,2.990196605513294,3.125702773366746,0.24127727551987677,0.014223015755060967,2.1619295627604456,0.7737345290737009,0.9563490095945045,0.3536195158958435,6.882273467777503,-2.94545953790951,1.6732551336697268,1.9173445574470924,0.24458500531335303,0.34752916375678233,1.4524476396970194,elongated,post,post_mean,axis_like,-2.94545953790951,-168.7624002487686,0.589265047717165,33.76240024876862,0.19613311568028302,11.237599751231365,-2.356194490192345,-135.0,0.589265047717165,33.76240024876862
1,0,42,84,85,0.1299906997327971,0.7404160547772314,0.9885743913881916,0.6343404054641724,3.3536763423455023,1.138120597483955,1.588924985630915,0.11311895039371342,0.016871749339083662,0.2543547772973645,0.4663072875951076,0.9776433362215158,0.395169734954834,3.335083209502383,1.325749324757177,2.3958735698937974,0.18648113179311124,0.06787364550425325,0.187628727273222,0.8069485842628823,compact_cluster,post,post_mean,axis_like,1.325749324757177,75.95984100090499,0.5403511613597287,30.959841000904984,0.24504700203771954,14.040158999095013,0.7853981633974483,45.0,-0.5403511613597287,-30.959841000904984
1,0,51,102,103,2.5606281544206024,0.6873885814439229,0.2897726609376681,0.5687791109085083,1.022123255905989,1.0494871279518037,-3.0581700840047947,2.160387354546919,0.4002407998736833,2.562144171779061,0.6864055636034685,0.2893521761467782,0.5737254023551941,1.0213813960738762,1.0787596311674617,-3.0296020653305944,2.160407093021548,0.401737078757513,0.029272503215657997,0.02856801867420033,isotropic_scatter,post,post_mean,intermediate,1.0787596311674617,61.80837397498489,0.2933614677700133,16.80837397498489,0.4920366956274349,28.191626025015108,0.7853981633974483,45.0,-0.2933614677700133,-16.80837397498489
1,1,39,78,79,0.3683290004061986,0.9717890197844031,0.9905945089252374,0.1747691035270691,6.228381090629718,-0.09554307055927122,3.0411403765344125,0.36313353933503956,0.005195461071159046,1.8737564185043476,0.608972394819509,0.9521525550012845,0.39874112606048584,6.106332650739798,0.2521073760489348,1.7315534271749486,1.5074111759949878,0.3663452425093598,0.347650446608206,1.3095869493594638,isotropic_scatter,post,post_mean,axis_like,0.2521073760489348,14.4446886317215,0.5332907873485135,30.555311368278502,0.2521073760489348,14.4446886317215,0.7853981633974483,45.0,0.5332907873485135,30.555311368278502
1,1,40,80,81,0.20948613611954497,0.9525583667791603,0.9943126279340193,0.24235087633132935,6.051782351005889,-0.1372242252277698,2.978188836515991,0.20451695390270408,0.004969182216840899,1.1590202431472458,0.6447685298595157,0.9685335736698361,0.2891656160354614,5.97281604635957,0.1457365760592069,1.6240664203242656,0.9531600106996794,0.20586023244756652,0.28296080128697676,1.3541224161917254,isotropic_scatter,post,post_mean,axis_like,0.1457365760592069,8.35009072887987,0.6396615873382414,36.64990927112013,0.1457365760592069,8.35009072887987,0.7853981633974483,45.0,0.6396615873382414,36.64990927112013
1,1,42,84,85,0.07271044092854019,0.902719706455542,0.9955414576465749,0.45911192893981934,4.029318668477149,-1.8606903776154438,1.2148429634662943,0.06917379441035387,0.003536646518186317,0.2591233236333942,0.4744532971589585,0.9841107770590365,0.21018850803375244,4.006119661012136,-1.673115048318744,2.9210222330330478,0.19103261945126018,0.06809070418213399,0.18757532929669973,1.4354133840230399,compact_cluster,post,post_mean,axis_like,-1.673115048318744,-95.86243090849084,0.6830794418736008,39.137569091509164,0.10231872152384747,5.862430908490835,-2.356194490192345,-135.0,-0.6830794418736008,-39.137569091509164
1,2,39,78,79,0.31412450903347133,0.9829653449871252,0.997181489815387,0.1480744481086731,10.542126211427641,3.0618382783770044,3.061030942784415,0.3114490077127259,0.002675501320745467,4.608912607536593,0.8516051116859057,0.9586461149137233,0.4128676652908325,10.336422115942938,-2.873443001467604,1.7555785979619531,4.2669430717146115,0.3419695358219813,0.3479040273349787,1.305452344822462,elongated,post,post_mean,intermediate,-2.873443001467604,-164.6361566554973,0.517248511275259,29.636156655497313,0.26814965212218955,15.3638433445027,-2.356194490192345,-135.0,0.517248511275259,29.636156655497313
1,3,39,78,79,0.20429502893982696,0.9625205366188516,0.9936194915924306,0.2321462631225586,5.640418237330303,3.0111665777330576,3.0111526697658357,0.20046659491225777,0.003828434027569193,1.4481048590734338,0.7212463559240444,0.9547730236113253,0.370022714138031,5.529059940685068,-2.923674734739424,1.6859440963145464,1.2462726058383855,0.20183225323504828,0.34834399470710437,1.3252085734512893,isotropic_scatter,post,post_mean,axis_like,-2.923674734739424,-167.5142229695995,0.5674802445470792,32.51422296959949,0.21791791885036926,12.485777030400524,-2.356194490192345,-135.0,0.5674802445470792,32.51422296959949
