layer,head,pair,suggested_alpha_deg,base_pair_stat,base_k_scale,rot_dim_stat0,rot_dim_stat1,base_scaled_dim0,base_scaled_dim1,residual_gamma,final_dim0,final_dim1,dominant_channel
11,6,35,34.80460882957627,5.466831207275391,1.4633705883132824,4.061756134033203,4.007882118225098,5.943854463445252,5.865016813237346,1.345927974717426,8.0,7.893890201124193,0
11,6,36,-17.076919867097804,6.788702964782715,1.1784283450757895,4.794391632080078,5.003282070159912,5.64984699663734,5.896009409885916,1.3568499376181957,7.665994544939726,8.0,1
11,6,37,-44.27425723014383,7.192568302154541,1.1122591630591248,4.933413505554199,4.80211877822876,5.487234376712296,5.3412006131832275,1.4579293412273089,8.000000000000002,7.78709309134112,0
11,6,38,36.626850780164716,6.4369025230407715,1.2428337964361198,4.298491954803467,4.78895378112793,5.34231107513851,5.951873608756336,1.3441145638963974,7.180678120958693,7.999999999999999,1
11,6,39,42.58920371820767,5.869220733642578,1.3630429597141782,4.236883163452148,4.084922790527344,5.775053767074986,5.567925250604291,1.3852684879939965,8.0,7.7130713931682,0
11,6,40,37.58633561593445,21.521087646484375,0.3717284242976845,14.954607009887695,16.928668975830078,5.55905249977666,6.292867443842411,1.2712805523701318,7.067115332570634,8.0,1
11,6,41,-31.13589312029701,7.396439075469971,1.0816015542576045,4.36784029006958,5.274442672729492,4.724262846488244,5.7048453926668525,1.4023167061255324,6.624912713758626,8.0,1
11,6,42,-29.96612771674608,7.033694744110107,1.1373823134276704,5.507450103759766,5.31308650970459,6.264076340101745,6.043010625849153,1.2771236437182467,8.0,7.717671749512553,0
11,6,43,23.121943680262927,7.397740364074707,1.0814112967319072,5.632053375244141,5.671352386474609,6.090566143786081,6.133064538481103,1.3044049919587601,7.94456488180958,8.000000000000002,1
11,6,44,-14.37256096413288,6.884509086608887,1.162029114837086,4.737824440002441,5.6537861824035645,5.50548994026955,6.569864153016562,1.217681190002504,6.7039315420142405,8.0,1
11,6,45,11.214853602064675,6.858535289764404,1.1664298078248725,5.104314804077148,4.754322052001953,5.95382493599736,5.545582957454192,1.3436740391258875,8.0,7.451455851750158,0
11,6,46,-44.07258784315036,8.190247535705566,0.9767714547239045,5.414440155029297,6.82817268371582,5.288670586743489,6.669564165379128,1.199478676811747,6.3436475974802855,8.0,1
