model,stage,layer,head,tokens,mean,p50,p90,p99,p99_9,max,mean_delta_vs_orig,mean_gain_pct_vs_orig,p50_delta_vs_orig,p50_gain_pct_vs_orig,p90_delta_vs_orig,p90_gain_pct_vs_orig,p99_delta_vs_orig,p99_gain_pct_vs_orig,p99_9_delta_vs_orig,p99_9_gain_pct_vs_orig,max_delta_vs_orig,max_gain_pct_vs_orig
fireq_rpn,post,8,0,20480,8.500378608703613,8.388628959655762,10.25621223449707,12.070899963378906,13.541150093078613,15.399893760681152,-0.07460403442382812,-0.8854264230087724,-0.03944683074951172,-0.47246341187049046,-0.25061893463134766,-2.5047883430831734,-0.5379753112792969,-4.664691112686292,-0.7595758438110352,-5.942740925317248,-0.9320850372314453,-6.442475533428249
orig,post,8,0,20480,8.425774574279785,8.34918212890625,10.005593299865723,11.53292465209961,12.781574249267578,14.467808723449707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,8,0,20480,5.50132417678833,5.462284088134766,6.4058990478515625,7.278513431549072,7.866541862487793,8.257014274597168,2.924450397491455,34.708386412550446,2.8868980407714844,34.57701600228082,3.59969425201416,35.976819606114404,4.254411220550537,36.88926572303589,4.915032386779785,38.45404557315333,6.210794448852539,42.92836992505964
fireq_rpn,post,8,1,20480,9.574498176574707,9.62984848022461,11.241267204284668,12.30277156829834,13.09111213684082,14.311781883239746,-0.06160259246826172,-0.64756931182114,-0.08019256591796875,-0.8397429879942557,-0.13573169708251953,-1.2221985783080427,-0.09604930877685547,-0.7868558547888244,-0.12005996704101562,-0.9255992919413926,-0.3891019821166992,-2.794734813125403
orig,post,8,1,20480,9.512895584106445,9.54965591430664,11.105535507202148,12.206722259521484,12.971052169799805,13.922679901123047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,8,1,20480,5.742092132568359,5.705150604248047,6.439560413360596,7.23945426940918,7.84637451171875,8.184101104736328,3.770803451538086,39.6388609356557,3.8445053100585938,40.25805059948829,4.665975093841553,42.01485908370272,4.967267990112305,40.69288941376328,5.124677658081055,39.50857332925328,5.738578796386719,41.21748712992983
fireq_rpn,post,8,2,20480,10.144607543945312,9.982343673706055,12.553668022155762,15.124292373657227,17.046350479125977,18.82168960571289,0.024038314819335938,0.23639642045962908,-0.013766288757324219,-0.1380968239069854,0.05793952941894531,0.4594143068756598,0.3305034637451172,2.138517177595201,0.4411602020263672,2.5227158402930385,0.40126991271972656,2.0874512706274735
orig,post,8,2,20480,10.168645858764648,9.96857738494873,12.611607551574707,15.454795837402344,17.487510681152344,19.222959518432617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,8,2,20480,5.552862644195557,5.535353183746338,6.472666263580322,7.238742828369141,7.807887077331543,8.054723739624023,4.615783214569092,45.39230964160892,4.433224201202393,44.4719846173436,6.138941287994385,48.67691341400697,8.216053009033203,53.16183465296533,9.6796236038208,55.3516379792882,11.168235778808594,58.098420111115225
fireq_rpn,post,8,3,20480,14.16096305847168,14.286993026733398,16.007789611816406,17.276268005371094,18.16611099243164,19.236528396606445,-0.1317605972290039,-0.9391880799568477,-0.15175628662109375,-1.0736027235429808,-0.12993144989013672,-0.8183184946298431,-0.12084388732910156,-0.7044062944617768,-0.2642040252685547,-1.4758429130101947,-0.5455207824707031,-2.9186269340457254
orig,post,8,3,20480,14.029202461242676,14.135236740112305,15.87785816192627,17.155424118041992,17.901906967163086,18.691007614135742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,8,3,20480,5.43114709854126,5.380819320678711,6.3148651123046875,7.238759517669678,7.818513870239258,8.459329605102539,8.598055362701416,61.28684354263584,8.754417419433594,61.933291818103925,9.562993049621582,60.22848265865488,9.916664600372314,57.804834973116,10.083393096923828,56.325804370559425,10.231678009033203,54.74117939631639
fireq_rpn,post,8,4,20480,11.954495429992676,11.967822074890137,14.215805053710938,15.759797096252441,16.84235191345215,17.86305809020996,-0.035712242126464844,-0.29962993338800986,-0.06050395965576172,-0.5081241558361675,-0.021398544311523438,-0.15075335694629785,0.06700897216796875,0.42338910250295725,-0.021638870239257812,-0.12864419114497072,-0.32210540771484375,-1.8363050943993868
orig,post,8,4,20480,11.918783187866211,11.907318115234375,14.194406509399414,15.82680606842041,16.82071304321289,17.540952682495117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,8,4,20480,5.391966342926025,5.345507621765137,6.288259506225586,7.147578716278076,7.8570427894592285,8.254995346069336,6.5268168449401855,54.76076493768878,6.561810493469238,55.1073753969332,7.906147003173828,55.699031854121166,8.679227352142334,54.838779944743216,8.963670253753662,53.28947845864642,9.285957336425781,52.93872861131792
fireq_rpn,post,8,5,20480,12.289740562438965,12.35024642944336,13.652770042419434,14.588306427001953,15.330475807189941,15.796531677246094,-0.09242820739746094,-0.7577751942972721,-0.11065292358398438,-0.9040571774790745,-0.1396484375,-1.033428408201116,-0.14510059356689453,-1.0046287177532036,-0.33199119567871094,-2.21349825851013,-0.2611408233642578,-1.6809414440899402
orig,post,8,5,20480,12.197312355041504,12.239593505859375,13.513121604919434,14.443205833435059,14.99848461151123,15.535390853881836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,8,5,20480,5.923879623413086,5.893935203552246,6.623260021209717,7.312319278717041,7.840961933135986,8.151163101196289,6.273432731628418,51.432910374189326,6.345658302307129,51.84533538037286,6.889861583709717,50.98645438964652,7.130886554718018,49.371909788964516,7.157522678375244,47.72163897732639,7.384227752685547,47.531650939058586
fireq_rpn,post,8,6,20480,8.928174018859863,8.85310173034668,10.765721321105957,12.481145858764648,14.43581485748291,16.087448120117188,-0.13481807708740234,-1.533181165190355,-0.13821697235107422,-1.5859873789411263,-0.2369232177734375,-2.250239917682986,-0.04976844787597656,-0.4003454020500115,-0.38938140869140625,-2.7721016164776473,0.8208351135253906,4.8546330942231135
orig,post,8,6,20480,8.793355941772461,8.714884757995605,10.52879810333252,12.431377410888672,14.046433448791504,16.908283233642578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,8,6,20480,5.355298042297363,5.309083938598633,6.288534641265869,7.212501525878906,7.82850456237793,8.069840431213379,3.4380578994750977,39.09835928672864,3.4058008193969727,39.08027373824155,4.24026346206665,40.27300571681154,5.218875885009766,41.981477293405476,6.217928886413574,44.26695864884149,8.8384428024292,52.272857511892525
fireq_rpn,post,8,7,20480,7.794426918029785,7.603215217590332,9.872711181640625,12.229519844055176,13.924513816833496,15.297088623046875,0.3348360061645508,4.118897485379774,0.3421812057495117,4.306659951470062,-0.03275585174560547,-0.33288618339647413,-0.08997631072998047,-0.7411836407438185,0.29590892791748047,2.080872933448522,1.1383209228515625,6.926027122552829
orig,post,8,7,20480,8.129262924194336,7.945396423339844,9.83995532989502,12.139543533325195,14.220422744750977,16.435409545898438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,8,7,20480,5.281617164611816,5.2577924728393555,6.294449806213379,7.1918416023254395,7.834874629974365,8.176912307739258,2.8476457595825195,35.02956893062652,2.6876039505004883,33.82592645227329,3.5455055236816406,36.03172377124467,4.947701930999756,40.756902575598815,6.385548114776611,44.90406670317615,8.25849723815918,50.248198653620655
fireq_rpn,post,9,0,20480,9.620709419250488,9.5697021484375,11.832271575927734,13.658793449401855,14.837306022644043,15.805718421936035,-0.013484001159667969,-0.1403527092668921,-0.02883148193359375,-0.3021892125088262,-0.05678749084472656,-0.48225185847488033,-0.04932403564453125,-0.36242438367708407,0.20479965209960938,1.3615091964383474,0.4960165023803711,3.042722168426935
orig,post,9,0,20480,9.60722541809082,9.540870666503906,11.775484085083008,13.609469413757324,15.042105674743652,16.301734924316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,9,0,20480,5.190671443939209,5.142192840576172,6.199370384216309,7.199272632598877,7.8990020751953125,8.264185905456543,4.416553974151611,45.97117046754258,4.398677825927734,46.103526393776775,5.576113700866699,47.3535836028213,6.410196781158447,47.10100435420803,7.14310359954834,47.487391419819104,8.037549018859863,49.30486881412046
fireq_rpn,post,9,1,20480,9.235441207885742,9.14226245880127,10.802021026611328,12.418330192565918,13.655411720275879,14.757413864135742,-0.08461189270019531,-0.9246363338870743,-0.04030609130859375,-0.4428288785534676,-0.17340946197509766,-1.6315344757923955,-0.43571949005126953,-3.6362650917118606,-0.7171411514282227,-5.542789877612636,-0.5358285903930664,-3.7677135149086873
orig,post,9,1,20480,9.150829315185547,9.101956367492676,10.62861156463623,11.982610702514648,12.938270568847656,14.221585273742676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,9,1,20480,5.423971176147461,5.384002208709717,6.339175701141357,7.193597793579102,7.789258003234863,8.374667167663574,3.726858139038086,40.72699873063383,3.717954158782959,40.84785741295689,4.289435863494873,40.35744309037303,4.789012908935547,39.966356479648745,5.149012565612793,39.796760611966306,5.846918106079102,41.11298419645432
fireq_rpn,post,9,2,20480,16.808313369750977,16.84128189086914,18.292163848876953,19.4857120513916,20.21788787841797,21.876848220825195,-0.107452392578125,-0.6433943299389988,-0.09578323364257812,-0.571993916712911,-0.18438339233398438,-1.0182550687340606,-0.30698204040527344,-1.6006379996455558,-0.2650146484375,-1.328202937907201,-1.178955078125,-5.696014903530401
orig,post,9,2,20480,16.70086097717285,16.745498657226562,18.10778045654297,19.178730010986328,19.95287322998047,20.697893142700195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,9,2,20480,5.792396068572998,5.7451276779174805,6.469621658325195,7.236591815948486,7.7848591804504395,8.342738151550293,10.908464908599854,65.31678171269022,11.000370979309082,65.69151032454829,11.638158798217773,64.27159212664577,11.942138195037842,62.26761724158438,12.16801404953003,60.983768649653975,12.355154991149902,59.692814654941635
fireq_rpn,post,9,3,20480,10.080986022949219,10.037088394165039,12.186134338378906,14.048896789550781,15.248946189880371,16.140119552612305,0.011402130126953125,0.11297752280244733,0.0187530517578125,0.1864891352818211,-0.02422809600830078,-0.19921298129969983,-0.14876461029052734,-1.0702388176746416,-0.20551776885986328,-1.3661631052977847,0.3622093200683594,2.1948982041437253
orig,post,9,3,20480,10.092388153076172,10.055841445922852,12.161906242370605,13.900132179260254,15.043428421020508,16.502328872680664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,9,3,20480,5.2373762130737305,5.184138774871826,6.233928680419922,7.190489292144775,7.867993354797363,8.193474769592285,4.855011940002441,48.10567990810607,4.871702671051025,48.44649448034268,5.927977561950684,48.742174489870095,6.7096428871154785,48.270353120286345,7.1754350662231445,47.6981367903925,8.308854103088379,50.34958500217234
fireq_rpn,post,9,4,20480,9.834737777709961,9.594943046569824,13.132416725158691,15.703760147094727,16.99859619140625,18.161026000976562,0.10768604278564453,1.0830964836125507,0.09420394897460938,0.9722625636490929,0.13520050048828125,1.0190262365041092,0.24789142608642578,1.5540173062906872,0.5326099395751953,3.0380678636477727,2.289735794067383,11.196334967933954
orig,post,9,4,20480,9.942423820495605,9.689146995544434,13.267617225646973,15.951651573181152,17.531206130981445,20.450761795043945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,9,4,20480,5.116206645965576,5.079995155334473,6.161361217498779,7.155392169952393,7.851735591888428,8.173364639282227,4.826217174530029,48.54165605554979,4.609151840209961,47.5702540412431,7.106256008148193,53.56090613174642,8.79625940322876,55.14325186250648,9.679470539093018,55.2128043374454,12.277397155761719,60.03393555117851
fireq_rpn,post,9,5,20480,9.22912883758545,9.045332908630371,12.148608207702637,14.582008361816406,16.154157638549805,18.551206588745117,-0.16770648956298828,-1.850774449329007,-0.19850635528564453,-2.2438142546221287,-0.15257549285888672,-1.2718829340144395,-0.16553878784179688,-1.1482616253055218,-0.09944725036621094,-0.6194272457222584,-0.3188457489013672,-1.7487902510386015
orig,post,9,5,20480,9.061422348022461,8.846826553344727,11.99603271484375,14.41646957397461,16.054710388183594,18.23236083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,9,5,20480,5.236395835876465,5.188849449157715,6.223769187927246,7.1799445152282715,7.833589553833008,8.28142261505127,3.825026512145996,42.21220869349235,3.6579771041870117,41.347901217799254,5.772263526916504,48.11810424436383,7.236525058746338,50.1962357816792,8.221120834350586,51.20690835009644,9.95093822479248,54.57844056621775
fireq_rpn,post,9,6,20480,7.832108974456787,7.780552864074707,8.930956840515137,9.941073417663574,10.64493465423584,11.288318634033203,-0.061910152435302734,-0.7967640706933194,-0.05626487731933594,-0.7284150644798822,-0.09040164947509766,-1.0225788711405854,-0.09624004364013672,-0.9775690454454572,0.003926277160644531,0.03687039567836334,0.11471271514892578,1.0059843881526593
orig,post,9,6,20480,7.770198822021484,7.724287986755371,8.840555191040039,9.844833374023438,10.648860931396484,11.403031349182129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,9,6,20480,5.68963098526001,5.642057418823242,6.441699028015137,7.2127814292907715,7.791339874267578,8.393661499023438,2.0805678367614746,26.776249674138928,2.082230567932129,26.956925628646598,2.3988561630249023,27.134677757072982,2.632051944732666,26.735363055281304,2.8575210571289062,26.834053665814686,3.0093698501586914,26.390963578071155
fireq_rpn,post,9,7,20480,8.849233627319336,8.710851669311523,10.655832290649414,12.738723754882812,14.206634521484375,15.173686981201172,0.00579071044921875,0.06539463053218435,-0.01680755615234375,-0.19332264632639803,-0.0031986236572265625,-0.03002659959234012,0.1714468002319336,1.3279979493687624,0.04292869567871094,0.3012632389111048,1.4005088806152344,8.449935624579673
orig,post,9,7,20480,8.855024337768555,8.69404411315918,10.652633666992188,12.910170555114746,14.249563217163086,16.574195861816406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,9,7,20480,5.457033634185791,5.418266296386719,6.386490821838379,7.283182144165039,7.8914079666137695,8.128020286560059,3.3979907035827637,38.37358965903248,3.275777816772461,37.67841264819776,4.266142845153809,40.04777577560658,5.626988410949707,43.585701574797625,6.358155250549316,44.62000100389847,8.446175575256348,50.95979102500307
fireq_rpn,post,10,0,20480,11.62004280090332,11.494625091552734,13.985057830810547,16.323917388916016,17.990127563476562,19.234769821166992,0.10091209411621094,0.8609545469634945,0.08729743957519531,0.7537387626326462,0.15801525115966797,1.11726249481881,0.3134765625,1.8841686589582731,0.502105712890625,2.7152248481112826,1.3224983215332031,6.4332396325861865
orig,post,10,0,20480,11.720954895019531,11.58192253112793,14.143073081970215,16.637393951416016,18.492233276367188,20.557268142700195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,10,0,20480,5.286273956298828,5.248772621154785,6.23341703414917,7.169851779937744,7.862237453460693,8.260184288024902,6.434680938720703,54.898948049488084,6.3331499099731445,54.681335442815964,7.909656047821045,55.92600704230528,9.467542171478271,56.90519921043575,10.629995822906494,57.483569799497815,12.297083854675293,59.818667389625595
fireq_rpn,post,10,1,20480,9.346026420593262,9.200067520141602,11.10929012298584,13.241990089416504,15.263016700744629,16.274612426757812,-0.1585693359375,-1.7259328068299904,-0.10588455200195312,-1.1643107728633417,-0.2711153030395508,-2.5014848675498147,-0.6999177932739258,-5.580559390406253,-1.2630176544189453,-9.021555288965722,-1.5931110382080078,-10.851145234032298
orig,post,10,1,20480,9.187457084655762,9.094182968139648,10.838174819946289,12.542072296142578,13.999999046325684,14.681501388549805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,10,1,20480,5.213995456695557,5.134366035461426,6.1504225730896,7.200869560241699,7.806008815765381,8.249451637268066,3.973461627960205,43.24876395446133,3.9598169326782227,43.54230552157301,4.6877522468566895,43.2522295011285,5.341202735900879,42.586285661450155,6.193990230560303,44.24279037494594,6.432049751281738,43.81057210060365
fireq_rpn,post,10,2,20480,8.681081771850586,8.580192565917969,9.855405807495117,11.344803810119629,12.596790313720703,14.044262886047363,0.005604743957519531,0.06452108001503186,0.0013370513916015625,0.01558057189367071,0.06992340087890625,0.7044945251781847,0.08675289154052734,0.7588895703760853,-0.20691967010498047,-1.670071270773133,-0.29619407653808594,-2.1544413302122414
orig,post,10,2,20480,8.686686515808105,8.58152961730957,9.925329208374023,11.431556701660156,12.389870643615723,13.748068809509277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,10,2,20480,5.723716735839844,5.686240196228027,6.469663619995117,7.243412017822266,7.827656269073486,8.185911178588867,2.9629697799682617,34.1093209082223,2.895289421081543,33.73861712533781,3.4556655883789062,34.81663444939794,4.188144683837891,36.63669606108557,4.562214374542236,36.822130801608196,5.56215763092041,40.45773779567623
fireq_rpn,post,10,3,20480,7.933354377746582,7.8458123207092285,9.195480346679688,10.724863052368164,11.62221908569336,12.895129203796387,-0.10098838806152344,-1.2893726901235396,-0.0694890022277832,-0.8935971330131495,-0.216644287109375,-2.412832639687851,-0.5211753845214844,-5.107715969823191,-0.19870948791503906,-1.7394784519959146,-0.11220359802246094,-0.877761488119587
orig,post,10,3,20480,7.832365989685059,7.776323318481445,8.978836059570312,10.20368766784668,11.42350959777832,12.782925605773926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,10,3,20480,5.498431205749512,5.461960792541504,6.298659801483154,7.149570941925049,7.837279319763184,8.122920036315918,2.333934783935547,29.79859198368991,2.3143625259399414,29.761655105563285,2.680176258087158,29.849929771581326,3.054116725921631,29.931499525858694,3.5862302780151367,31.393419398120855,4.660005569458008,36.454922082571834
fireq_rpn,post,10,4,20480,9.009445190429688,8.980623245239258,10.35484504699707,11.564754486083984,12.42490005493164,13.727766990661621,-0.10266304016113281,-1.1526389489388975,-0.09453964233398438,-1.063906739557064,-0.1733112335205078,-1.702211441768314,-0.1690683364868164,-1.4836169956540344,-0.1056814193725586,-0.8578581361281479,0.136962890625,0.9878511287108472
orig,post,10,4,20480,8.906782150268555,8.886083602905273,10.181533813476562,11.395686149597168,12.319218635559082,13.864729881286621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,10,4,20480,5.489681720733643,5.460164546966553,6.364320278167725,7.227643013000488,7.803395748138428,8.251606941223145,3.417100429534912,38.365151093673944,3.4259190559387207,38.553756739567795,3.817213535308838,37.49153718132594,4.16804313659668,36.575622405536485,4.515822887420654,36.65673141302856,5.613122940063477,40.484906580398444
fireq_rpn,post,10,5,20480,14.684751510620117,14.778400421142578,17.040576934814453,18.648155212402344,19.58953094482422,20.575096130371094,0.04897022247314453,0.3323683137245155,0.021831512451171875,0.14750790764040958,0.11598014831542969,0.6760106223729088,0.11782073974609375,0.6278423251022281,0.2532672882080078,1.276368812672775,1.5252666473388672,6.901545746919704
orig,post,10,5,20480,14.733721733093262,14.80023193359375,17.156557083129883,18.765975952148438,19.842798233032227,22.10036277770996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,10,5,20480,5.166083812713623,5.108451843261719,6.171363830566406,7.171247482299805,7.900955677032471,8.330992698669434,9.567637920379639,64.93700704886984,9.691780090332031,65.48397439862755,10.985193252563477,64.02912425457008,11.594728469848633,61.78590710877044,11.941842555999756,60.18225058661444,13.769370079040527,62.30381925190872
fireq_rpn,post,10,6,20480,9.549860954284668,9.120759963989258,12.836605072021484,15.753654479980469,17.343599319458008,18.63421630859375,0.12509822845458984,1.2930104002689027,0.15044021606445312,1.6226617173913893,0.1546783447265625,1.1906317471848467,0.025641441345214844,0.16250054167854533,0.14404678344726562,0.8237059613376709,0.4273529052734375,2.241960777093528
orig,post,10,6,20480,9.674959182739258,9.271200180053711,12.991283416748047,15.779295921325684,17.487646102905273,19.061569213867188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,10,6,20480,5.420075416564941,5.38137149810791,6.344064712524414,7.271195411682129,7.8839240074157715,8.423205375671387,4.254883766174316,43.97831231955272,3.889828681945801,41.95604243681928,6.647218704223633,51.16675921067352,8.508100509643555,53.91939255125367,9.603722095489502,54.91718004228144,10.6383638381958,55.810535422532
fireq_rpn,post,10,7,20480,11.0435152053833,10.974092483520508,13.259188652038574,15.333398818969727,16.564952850341797,17.82766342163086,-0.06825923919677734,-0.6219375603364155,-0.06637859344482422,-0.6085472548488677,-0.14592838287353516,-1.1128306758058943,-0.20566177368164062,-1.359501246392296,-0.07492256164550781,-0.45435066118020595,0.2859039306640625,1.5783965968903388
orig,post,10,7,20480,10.975255966186523,10.907713890075684,13.113260269165039,15.127737045288086,16.49003028869629,18.113567352294922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,10,7,20480,5.597495079040527,5.641964912414551,6.531140327453613,7.323513984680176,7.949532508850098,8.266185760498047,5.377760887145996,48.998956413538295,5.265748977661133,48.27545928255546,6.582119941711426,50.19438192032872,7.80422306060791,51.58883339421035,8.540497779846191,51.791886554026505,9.847381591796875,54.364672625070995
fireq_rpn,post,11,0,20480,11.216451644897461,11.221521377563477,13.829724311828613,15.663178443908691,16.8586483001709,17.969444274902344,0.17685317993164062,1.5522553170545352,0.16031169891357422,1.408487524253822,0.30249595642089844,2.1404701503309296,0.4743814468383789,2.9396107593092746,0.6174030303955078,3.53285200825453,1.005270004272461,5.2979454103072765
orig,post,11,0,20480,11.393304824829102,11.38183307647705,14.132220268249512,16.13755989074707,17.476051330566406,18.974714279174805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,11,0,20480,5.172598838806152,5.138413429260254,6.193188667297363,7.146413326263428,7.817957401275635,8.107845306396484,6.220705986022949,54.59966253572312,6.243419647216797,54.85425418968879,7.939031600952148,56.17681758604175,8.991146564483643,55.715651098150055,9.658093929290771,55.26473770649968,10.86686897277832,57.27026406244738
fireq_rpn,post,11,1,20480,8.044461250305176,7.968979835510254,9.544975280761719,11.104129791259766,12.467252731323242,14.294312477111816,0.07738876342773438,0.9528464979885226,0.050024986267089844,0.6238303552485236,0.0051441192626953125,0.05386444972281877,0.1716175079345703,1.5220056230493262,0.3368234634399414,2.630595587815237,1.4974470138549805,9.48245833348431
orig,post,11,1,20480,8.12185001373291,8.019004821777344,9.550119400024414,11.275747299194336,12.804076194763184,15.791759490966797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,11,1,20480,5.3054423332214355,5.265790939331055,6.243862628936768,7.178354263305664,7.853682994842529,8.185619354248047,2.8164076805114746,34.67692306247128,2.753213882446289,34.33361051198449,3.3062567710876465,34.62005690818059,4.097393035888672,36.338106266193414,4.950393199920654,38.66263465337191,7.60614013671875,48.16524809075021
fireq_rpn,post,11,2,20480,11.209266662597656,11.25534439086914,12.79733943939209,13.929426193237305,14.675525665283203,15.741500854492188,0.03514289855957031,0.3125366286991912,0.010562896728515625,0.09375984072001056,0.09085655212402344,0.704959423210443,0.22475814819335938,1.5879272360150813,0.44941139221191406,2.971327354973749,0.22131729125976562,1.3864550058703944
orig,post,11,2,20480,11.244409561157227,11.265907287597656,12.888195991516113,14.154184341430664,15.124937057495117,15.962818145751953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,11,2,20480,5.40140438079834,5.361048698425293,6.33167028427124,7.202452659606934,7.789285659790039,8.355762481689453,5.843005180358887,51.96364601075194,5.904858589172363,52.41352017580393,6.556525707244873,50.87233086431044,6.9517316818237305,49.11432205581314,7.335651397705078,48.50037636401216,7.6070556640625,47.65484136074619
fireq_rpn,post,11,3,20480,9.50383472442627,9.448307037353516,11.503005981445312,13.110316276550293,14.459565162658691,16.021869659423828,0.01760101318359375,0.18485671351085628,-0.007029533386230469,-0.07445532009070398,0.08896541595458984,0.7674744260889474,0.2194986343383789,1.6466742847200222,0.11573123931884766,0.7940232303141742,0.6085968017578125,3.659529353421215
orig,post,11,3,20480,9.521435737609863,9.441277503967285,11.591971397399902,13.329814910888672,14.575296401977539,16.63046646118164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,11,3,20480,5.219786167144775,5.188342571258545,6.278233528137207,7.271155834197998,7.888554096221924,8.329928398132324,4.301649570465088,45.17858114058876,4.25293493270874,45.04618078349704,5.313737869262695,45.83981177226313,6.058659076690674,45.45193700882945,6.686742305755615,45.87723035840544,8.300538063049316,49.911637069376226
fireq_rpn,post,11,4,20480,9.99609375,9.95931625366211,11.219101905822754,12.41125202178955,13.493730545043945,15.503483772277832,0.016188621520996094,0.1616876244625613,-0.0048656463623046875,-0.04887910497779364,0.02094745635986328,0.18636445165749396,0.1175680160522461,0.9383805952766981,-0.06169700622558594,-0.45932736876573893,-0.12793636322021484,-0.832076802318261
orig,post,11,4,20480,10.012282371520996,9.954450607299805,11.240049362182617,12.528820037841797,13.43203353881836,15.375547409057617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,11,4,20480,5.643113613128662,5.585230827331543,6.419580936431885,7.241348743438721,7.8403120040893555,8.17058277130127,4.369168758392334,43.6380896609551,4.369219779968262,43.89212375783172,4.820468425750732,42.886541423646236,5.287471294403076,42.20246821674271,5.591721534729004,41.62974666917723,7.204964637756348,46.85989022746571
fireq_rpn,post,11,5,20480,9.659683227539062,9.560510635375977,11.422466278076172,12.922881126403809,13.903579711914062,14.947093963623047,0.04941368103027344,0.5089420931277396,0.04543495178222656,0.4729878112464711,0.08782196044921875,0.7629866309974338,0.0875558853149414,0.6729665209253013,0.026790618896484375,0.19231806664342674,-0.1070404052734375,-0.7212939283040004
orig,post,11,5,20480,9.709096908569336,9.605945587158203,11.51028823852539,13.01043701171875,13.930370330810547,14.84005355834961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rot_postclip_rpn,post,11,5,20480,5.422240257263184,5.375717639923096,6.333596229553223,7.2649312019348145,7.834500789642334,8.284252166748047,4.286856651306152,44.152990660980365,4.230227947235107,44.0376005553303,5.176692008972168,44.974477629896136,5.7455058097839355,44.16074421334847,6.095869541168213,43.759565585170776,6.5558013916015625,44.176399807620676
fireq_rpn,post,11,6,20480,11.837121963500977,11.817405700683594,14.722869873046875,17.1599178314209,19.128080368041992,21.500282287597656,-0.0072021484375,-0.060880788290122105,-0.05835914611816406,-0.4962914794780383,0.11042308807373047,0.7444273389810294,0.2311420440673828,1.3290854365533207,-0.07537651062011719,-0.39562106871647346,0.016933441162109375,0.07869717613825032
