layer,head,pair,dim0,dim1,pre_spread,pre_anisotropy,pre_mean_compactness,pre_balance,pre_mu_norm,pre_mu_angle,pre_pca_angle,pre_lam1,pre_lam2,post_spread,post_anisotropy,post_mean_compactness,post_balance,post_mu_norm,post_mu_angle,post_pca_angle,post_lam1,post_lam2,mu_drift,pca_drift,shape_label,orientation_source,orientation_label,base_angle_rad,base_angle_deg,diag_distance_rad,diag_distance_deg,axis_distance_rad,axis_distance_deg,target_diag_angle_rad,target_diag_angle_deg,suggested_alpha_rad,suggested_alpha_deg
7,0,46,92,93,3.21178709,0.248191751,0.201041202,0.547821581,0.898987636,1.303015643,1.471813672,2.004463076,1.207324014,3.209712558,0.248677766,0.201557296,0.547133803,0.900140814,1.32206833,1.490282469,2.003948354,1.205764204,0.019052687,0.018468797,elongated,pca,axis_like,1.471813672,84.32871162,0.686415508,39.32871162,0.098982655,5.671288379,0.785398163,45,-0.686415508,-39.32871162
7,0,51,102,103,4.878345597,0.282332033,0.272475866,0.548264444,1.351688441,-2.017374029,1.622281259,3.127829414,1.750516184,4.876572178,0.283098549,0.272740374,0.547994018,1.352344393,-2.010219563,1.629464863,3.128561343,1.748010835,0.007154466,0.007183604,elongated,pca,axis_like,1.622281259,92.9498693,0.733913232,42.0501307,0.051484932,2.949869305,2.35619449,135,0.733913232,42.0501307
7,0,56,112,113,3.114929367,0.327357654,0.113124606,0.54791671,0.630334877,-1.014255558,3.077988097,2.067312668,1.047616699,3.114565577,0.327332599,0.113228146,0.547793388,0.630623264,-1.011619548,3.08022386,2.067032212,1.047533365,0.00263601,0.002235763,elongated,pca,axis_like,3.077988097,176.3557273,0.721793607,41.35572735,0.063604557,3.644272654,2.35619449,135,-0.721793607,-41.35572735
7,1,33,66,67,3.114240978,0.550278589,0.703204172,0.392575026,2.716363777,0.007700404,3.109214518,2.413970554,0.700270424,3.459227474,0.363764101,0.670325963,0.5111081,2.65210191,0.286459071,-2.822554556,2.358785122,1.100442352,0.278758667,0.351416233,elongated,pca,axis_like,3.109214518,178.1448695,0.753020028,43.1448695,0.032378135,1.855130502,2.35619449,135,-0.753020028,-43.1448695
7,1,37,74,75,3.505361567,0.38338198,0.036691892,0.540104747,0.365400264,-2.892339018,3.006443129,2.424627012,1.080734555,3.499242911,0.386456151,0.038373314,0.536134481,0.37367879,-2.703526355,3.128121391,2.425773429,1.073469482,0.188812664,0.121678262,elongated,pca,axis_like,3.006443129,172.2565026,0.650248638,37.25650262,0.135149525,7.74349738,2.35619449,135,-0.650248638,-37.25650262
7,1,52,104,105,2.041826999,0.44733976,0.099797065,0.5638901,0.475771194,-3.103577749,1.470651393,1.477608699,0.5642183,2.042284011,0.447590151,0.099595595,0.56378603,0.475290713,-3.097842832,1.476189796,1.47819511,0.564088901,0.005734917,0.005538403,elongated,pca,axis_like,1.470651393,84.26211793,0.685253229,39.26211793,0.100144934,5.737882067,0.785398163,45,-0.685253229,-39.26211793
7,1,56,112,113,3.70080895,0.770016909,0.008346434,0.463480771,0.176489482,0.257013283,3.10079428,3.275247209,0.425561741,3.700778628,0.769972373,0.008354517,0.463346064,0.176574913,0.26175645,3.103242793,3.275137966,0.425640662,0.004743167,0.002448513,elongated,pca,axis_like,3.10079428,177.6624254,0.74459979,42.66242539,0.040798373,2.33757461,2.35619449,135,-0.74459979,-42.66242539
7,1,62,124,125,1.837300857,0.437916092,0.005113817,0.536427021,0.097179808,-2.14350918,1.533759514,1.320942234,0.516358623,1.837292952,0.437882383,0.005117998,0.536450982,0.097219521,-2.142981862,1.534493494,1.320905584,0.516387368,0.000527317,0.00073398,elongated,pca,axis_like,1.533759514,87.87794693,0.74836135,42.87794693,0.037036813,2.122053068,0.785398163,45,-0.74836135,-42.87794693
7,2,34,68,69,3.545205418,0.610545936,0.826157648,0.537256956,4.104633374,1.200549014,1.598285447,2.854858088,0.690347329,3.948500542,0.5346968,0.806381688,0.401049972,4.055208747,1.428966579,1.95381213,3.029875573,0.918624969,0.228417565,0.355526683,elongated,pca,axis_like,1.598285447,91.57501057,0.757909043,43.42498943,0.02748912,1.575010573,2.35619449,135,0.757909043,43.42498943
7,2,41,82,83,6.648097344,0.538080335,0.011395509,0.531424522,0.276824334,2.766838446,3.033974604,5.112653894,1.53544345,6.647849319,0.540281735,0.011432385,0.528641462,0.277271876,2.844374584,3.087832164,5.119780441,1.528068878,0.077536137,0.053857559,elongated,pca,axis_like,3.033974604,173.83394,0.677780114,38.83393997,0.107618049,6.166060034,2.35619449,135,-0.677780114,-38.83393997
7,2,54,108,109,3.131629228,0.385550894,0.082446163,0.548389733,0.530462412,-0.892700262,1.57390972,2.169515839,0.962113389,3.131505898,0.385366493,0.08248228,0.548635066,0.530578583,-0.889165641,1.577377034,2.169141671,0.962364227,0.00353462,0.003467314,elongated,pca,axis_like,1.57390972,90.1783843,0.78228477,44.8216157,0.003113393,0.178384302,2.35619449,135,0.78228477,44.8216157
7,2,60,120,121,3.19348915,0.296823937,0.026549464,0.540321112,0.295123411,0.974097255,1.49251079,2.070696585,1.122792565,3.193494652,0.29687026,0.026547702,0.540281117,0.2951136,0.975072475,1.493572646,2.07077412,1.122720532,0.00097522,0.001061856,elongated,pca,axis_like,1.49251079,85.51456916,0.707112627,40.51456916,0.078285536,4.485430838,0.785398163,45,-0.707112627,-40.51456916
7,2,63,126,127,7.431936251,0.4337115,0.055214047,0.527018011,0.659035889,1.780488849,1.563403347,5.327626234,2.104310016,7.431840874,0.433719302,0.055226072,0.527042627,0.659107612,1.781131457,1.564072306,5.327586854,2.104254021,0.000642607,0.000668959,elongated,pca,axis_like,1.563403347,89.57641346,0.778005184,44.57641346,0.00739298,0.423586541,0.785398163,45,-0.778005184,-44.57641346
7,3,33,66,67,2.740639821,0.853571712,0.933249294,0.113811135,6.190088907,1.560166976,1.546814217,2.539986223,0.200653598,4.086014793,0.221753415,0.900481488,0.412396967,6.08044583,1.829590763,1.94758315,2.496051264,1.589963529,0.269423787,0.400768934,elongated,pca,axis_like,1.546814217,88.6259263,0.761416053,43.6259263,0.02398211,1.374073703,0.785398163,45,-0.761416053,-43.6259263
7,3,37,74,75,2.7608055,0.320543857,0.190298536,0.579024315,0.805514138,-1.379211012,-3.014114961,1.822882371,0.937923129,2.77539895,0.324916121,0.186018465,0.567741811,0.796404053,-1.254803909,-2.899187537,1.838585405,0.936813545,0.124407103,0.114927425,elongated,pca,axis_like,-3.014114961,-172.6960662,0.657920471,37.69606624,0.127477692,7.303933758,-2.35619449,-135,0.657920471,37.69606624
7,3,52,104,105,4.045025172,0.358701668,0.026683842,0.551624119,0.333010422,-2.553286063,1.437920787,2.747991223,1.297033949,4.045049774,0.35845224,0.026677945,0.551523149,0.332973629,-2.55068337,1.443685794,2.747503463,1.297546311,0.002602693,0.005765008,elongated,pca,axis_like,1.437920787,82.38679234,0.652522623,37.38679234,0.13287554,7.613207655,0.785398163,45,-0.652522623,-37.38679234
7,3,57,114,115,2.229383171,0.201303479,0.936218308,0.264929116,5.720485721,-1.531268984,3.05139475,1.33908288,0.890300291,2.230811448,0.201883337,0.936177442,0.265504181,5.720360707,-1.529301197,3.052550798,1.340587554,0.890223894,0.001967787,0.001156048,compact_cluster,mean,axis_like,-1.531268984,-87.73525007,0.74587082,42.73525007,0.039527343,2.264749929,-0.785398163,-45,0.74587082,42.73525007
7,3,58,116,117,3.607779979,0.270110318,0.080308878,0.562022269,0.561281599,-0.428756962,1.610610403,2.291139287,1.316640691,3.607631241,0.27014326,0.080346724,0.562088966,0.561413817,-0.427402923,1.612245068,2.291104252,1.316526989,0.00135404,0.001634664,elongated,pca,axis_like,1.610610403,92.28117855,0.745584087,42.71882145,0.039814077,2.281178553,2.35619449,135,0.745584087,42.71882145
7,4,38,76,77,1.925562988,0.283339855,0.004452537,0.549299836,0.092800788,0.406041402,1.549552671,1.235575863,0.689987125,1.926230134,0.28127856,0.004107562,0.548969269,0.089133286,0.514108966,1.656407876,1.234018686,0.692211448,0.108067563,0.106855205,elongated,pca,axis_like,1.549552671,88.78282818,0.764154508,43.78282818,0.021243656,1.217171822,0.785398163,45,-0.764154508,-43.78282818
7,4,50,100,101,1.94132068,0.372810266,0.021363059,0.545978725,0.205858856,-1.98590607,1.512100414,1.33253248,0.6087882,1.941225523,0.37334899,0.021411081,0.546178818,0.20609011,-1.976217262,1.519330949,1.332990056,0.608235467,0.009688809,0.007230536,elongated,pca,axis_like,1.512100414,86.63697191,0.72670225,41.63697191,0.058695913,3.363028094,0.785398163,45,-0.72670225,-41.63697191
7,4,60,120,121,3.158957461,0.421856588,0.070058714,0.524901032,0.487837524,0.371514229,3.086532075,2.245792238,0.913165223,3.159044729,0.421768028,0.070032947,0.524854243,0.487747785,0.372312132,3.087492497,2.245714397,0.913330331,0.000797903,0.000960423,elongated,pca,axis_like,3.086532075,176.8452612,0.730337585,41.84526121,0.055060579,3.154738788,2.35619449,135,-0.730337585,-41.84526121
7,4,62,124,125,1.945106635,0.2971939,0.063295645,0.542264163,0.362541186,2.598513426,3.073389038,1.261590231,0.683516404,1.945078821,0.297199765,0.063308952,0.542210579,0.362579277,2.599073172,3.074118018,1.261577894,0.683500927,0.000559746,0.00072898,elongated,pca,axis_like,3.073389038,176.0922207,0.717194548,41.09222067,0.068203616,3.907779334,2.35619449,135,-0.717194548,-41.09222067
7,4,63,126,127,8.548923483,0.759124332,0.44447737,0.43576932,2.615349082,0.062566952,3.119755776,7.519309654,1.029613829,8.549044443,0.759114137,0.444469456,0.435834706,2.615325671,0.063099388,3.12031591,7.519372469,1.029671974,0.000532436,0.000560134,elongated,pca,axis_like,3.119755776,178.7488391,0.763561286,43.74883906,0.021836878,1.251160935,2.35619449,135,-0.763561286,-43.74883906
7,5,32,64,65,1.27192503,0.552726214,0.876115739,0.231268167,2.999186211,-3.141450471,-3.109856404,0.987475668,0.284449362,1.692033974,0.209258218,0.835197514,0.524826407,2.928311395,-2.79836435,-2.385639587,1.023052994,0.66898098,0.343086121,0.724216816,elongated,pca,axis_like,-3.109856404,-178.1816468,0.753661914,43.18164683,0.03173625,1.818353172,-2.35619449,-135,0.753661914,43.18164683
7,5,35,70,71,1.365717324,0.632235628,0.939778085,0.17459327,4.616531309,-0.046419101,-3.038923662,1.114586237,0.251131087,1.80363854,0.401570178,0.920467747,0.303021014,4.568855232,0.139426478,-2.493042008,1.263962995,0.539675545,0.185845578,0.545881654,elongated,pca,axis_like,-3.038923662,-174.1175001,0.682729172,39.11750011,0.102668991,5.882499889,-2.35619449,-135,0.682729172,39.11750011
7,5,37,74,75,3.984621977,0.809191779,0.044657189,0.482632399,0.431578334,-0.937990279,1.635986963,3.604472662,0.380149316,3.97520123,0.798459597,0.046915831,0.516302526,0.442357749,-0.803747648,1.760224656,3.574619401,0.400581829,0.134242631,0.124237692,elongated,pca,axis_like,1.635986963,93.73514833,0.720207527,41.26485167,0.065190636,3.735148332,2.35619449,135,0.720207527,41.26485167
7,5,49,98,99,3.163719697,0.463520705,0.05164264,0.531923473,0.415066045,-2.792634747,1.602702574,2.315084641,0.848635056,3.165038205,0.463762356,0.051247464,0.531626344,0.413474941,-2.781251077,1.613610319,2.316431889,0.848606316,0.01138367,0.010907744,elongated,pca,axis_like,1.602702574,91.82809331,0.753491916,43.17190669,0.031906247,1.828093315,2.35619449,135,0.753491916,43.17190669
7,5,54,108,109,2.414724892,0.369092206,0.865374577,0.410460114,3.93978348,-0.134145673,1.581121576,1.652990515,0.761734377,2.418017362,0.369877811,0.865191014,0.409592688,3.939365585,-0.13044362,1.582691562,1.656194165,0.761823197,0.003702053,0.001569986,elongated,pca,axis_like,1.581121576,90.59159323,0.775072914,44.40840677,0.01032525,0.591593226,2.35619449,135,0.775072914,44.40840677
7,6,32,64,65,2.946780256,0.207962058,0.155158956,0.543345988,0.735656028,2.814232029,-3.12401594,1.779799371,1.166980884,2.953848834,0.198621402,0.153132293,0.546098709,0.730835676,-3.138565753,-2.790315709,1.770273215,1.183575619,0.330387525,0.333700231,elongated,pca,axis_like,-3.12401594,-178.9929285,0.76782145,43.99292851,0.017576713,1.007071495,-2.35619449,-135,0.76782145,43.99292851
7,6,37,74,75,3.422396712,0.685042867,0.909789116,0.29895699,5.874975689,1.726057679,1.509695311,2.883442583,0.538954129,3.667465687,0.564625128,0.903329343,0.442484736,5.85408136,1.845095299,1.62982789,2.869104484,0.798361203,0.11903762,0.12013258,elongated,pca,axis_like,1.509695311,86.49916965,0.724297147,41.49916965,0.061101016,3.50083035,0.785398163,45,-0.724297147,-41.49916965
7,6,49,98,99,7.030152993,0.29883639,0.868349433,0.74174577,6.809547967,0.648173907,3.032373053,4.565509269,2.464643724,7.035092522,0.298541406,0.868256941,0.746136427,6.809185506,0.658230706,3.040424887,4.567679466,2.467413055,0.010056799,0.008051834,elongated,pca,axis_like,3.032373053,173.7421778,0.676178563,38.74217784,0.109219601,6.257822158,2.35619449,135,-0.676178563,-38.74217784
7,6,58,116,117,6.14725247,0.41601167,0.077841183,0.536615252,0.720348038,0.016923805,-3.127191301,4.352290618,1.794961852,6.147492451,0.415969982,0.07780512,0.536646247,0.720181128,0.018727835,-3.125442772,4.352332388,1.795160062,0.00180403,0.00174853,elongated,pca,axis_like,-3.127191301,-179.1748633,0.770996811,44.17486329,0.014401352,0.825136714,-2.35619449,-135,0.770996811,44.17486329
7,7,35,70,71,2.848160435,0.299846482,0.044912693,0.542077899,0.36596979,-0.546387308,-3.130683895,1.851085661,0.997074774,2.841953135,0.289222168,0.046994141,0.546632826,0.374354044,-0.388010464,-2.958237328,1.831954491,1.009998644,0.158376844,0.172446567,elongated,pca,axis_like,-3.130683895,-179.3749742,0.774489405,44.3749742,0.010908758,0.625025799,-2.35619449,-135,0.774489405,44.3749742
7,7,37,74,75,2.356181548,0.64088107,0.847656281,0.639368892,3.620778769,2.646785643,-3.06660217,1.93310685,0.423074698,2.505729407,0.637758864,0.83798695,0.530692577,3.600068085,2.770388723,-2.883457472,2.051890274,0.453839133,0.12360308,0.183144697,elongated,pca,axis_like,-3.06660217,-175.7033618,0.710407679,40.70336177,0.074990484,4.296638232,-2.35619449,-135,0.710407679,40.70336177
7,7,43,86,87,4.637494019,0.44932411,0.083482296,0.537875593,0.649932785,3.104550766,3.0443228,3.360615946,1.276878074,4.636164363,0.450159935,0.083745069,0.535383344,0.650954858,-3.133142826,3.080445573,3.361589906,1.274574457,0.045491715,0.036122773,elongated,pca,axis_like,3.0443228,174.4268479,0.688128309,39.42684789,0.097269854,5.573152112,2.35619449,135,-0.688128309,-39.42684789
7,7,47,94,95,2.035521926,0.26208662,0.219030048,0.538755476,0.7555663,1.688926747,1.548564178,1.284502494,0.751019432,2.034997806,0.261524839,0.219231176,0.539037347,0.755913145,1.703844904,1.561926579,1.28360014,0.751397666,0.014918158,0.0133624,compact_cluster,mean,axis_like,1.688926747,96.76837448,0.667267744,38.23162552,0.11813042,6.768374484,2.35619449,135,0.667267744,38.23162552
7,7,50,100,101,2.994996348,0.3393316,0.008099853,0.540142655,0.15638775,-2.302838347,1.693835637,2.005646625,0.989349723,2.995211047,0.338962395,0.008028796,0.540371716,0.155700284,-2.294719194,1.702618011,2.005237479,0.989973568,0.008119154,0.008782375,elongated,pca,axis_like,1.693835637,97.04963316,0.662358854,37.95036684,0.12303931,7.049633165,2.35619449,135,0.662358854,37.95036684
7,7,58,116,117,2.188086368,0.269055089,0.015580027,0.554303169,0.186091326,-2.515955978,-3.033150335,1.388401071,0.799685297,2.188064918,0.26901045,0.015589606,0.55439955,0.186148516,-2.513787733,-3.031599012,1.388338624,0.799726294,0.002168245,0.001551323,elongated,pca,axis_like,-3.033150335,-173.7867128,0.676955844,38.7867128,0.108442319,6.213287196,-2.35619449,-135,0.676955844,38.7867128
7,7,63,126,127,2.136182276,0.322084372,0.143719207,0.552952766,0.598781616,0.727888677,-3.040895305,1.412106601,0.724075675,2.136172589,0.322103306,0.143723005,0.552999377,0.598789498,0.728453321,-3.040303864,1.412120421,0.724052167,0.000564644,0.000591441,elongated,pca,axis_like,-3.040895305,-174.2304669,0.684700815,39.23046692,0.100697349,5.769533085,-2.35619449,-135,0.684700815,39.23046692
8,0,33,66,67,2.969184347,0.646038542,0.88011798,0.291388869,4.66887237,1.441008093,1.573766962,2.443695936,0.525488411,3.859660142,0.442738343,0.844164641,0.390547872,4.572514682,1.732785135,2.200590088,2.784239839,1.075420303,0.291777042,0.626823126,elongated,pca,axis_like,1.573766962,90.17020485,0.782427528,44.82979515,0.002970635,0.170204851,2.35619449,135,0.782427528,44.82979515
8,0,34,68,69,3.115731584,0.419467325,0.151349984,0.554506063,0.74543005,0.392796651,1.480993128,2.211339589,0.904391995,3.148293136,0.394981545,0.142480925,0.548895836,0.723259339,0.595490334,1.740599519,2.195905412,0.952387724,0.202693683,0.25960639,elongated,pca,axis_like,1.480993128,84.85465575,0.695594965,39.85465575,0.089803198,5.14534425,0.785398163,45,-0.695594965,-39.85465575
8,0,38,76,77,3.338660448,0.686632362,0.944449688,0.156662107,7.53411578,0.03796401,3.021011112,2.815546378,0.523114069,3.701321483,0.506260031,0.938415549,0.263468385,7.510009104,0.135360754,3.141023019,2.787576307,0.913745176,0.097396744,0.120011907,elongated,pca,axis_like,3.021011112,173.0911866,0.664816622,38.09118657,0.120581542,6.908813426,2.35619449,135,-0.664816622,-38.09118657
8,0,55,110,111,6.988606917,0.356346557,0.104328462,0.538619339,0.902240512,1.401870762,1.511942228,4.739486464,2.249120453,6.988218726,0.356408399,0.104378188,0.538445592,0.90245549,1.405111111,1.515181542,4.739439286,2.248779441,0.003240349,0.003239314,elongated,pca,axis_like,1.511942228,86.6279085,0.726544064,41.6279085,0.058854099,3.372091496,0.785398163,45,-0.726544064,-41.6279085
8,0,58,116,117,5.120151916,0.251994807,0.107779166,0.528622389,0.786452782,-0.0116437,-3.021803846,3.205201805,1.914950112,5.120314241,0.251901734,0.107750818,0.528726816,0.78634932,-0.009789041,-3.019818256,3.205065139,1.915249101,0.001854659,0.001985591,elongated,pca,axis_like,-3.021803846,-173.1366069,0.665609356,38.13660692,0.119788807,6.86339308,-2.35619449,-135,0.665609356,38.13660692
8,1,34,68,69,0.936811004,0.486874989,0.981842597,0.438442945,7.117378437,1.297373949,1.595939924,0.696460426,0.240350579,2.066099013,0.36401619,0.959954574,0.250764847,7.037597835,1.512639011,3.040548203,1.409096252,0.657002761,0.215265062,1.444608279,elongated,pca,axis_like,1.595939924,91.44062202,0.760254566,43.55937798,0.025143598,1.44062202,2.35619449,135,0.760254566,43.55937798
8,1,37,74,75,2.283108688,0.62569372,0.077489976,0.518074393,0.437925777,-0.557122831,-3.096935168,1.855817729,0.427290959,2.288677545,0.614588996,0.075239788,0.521485686,0.431520585,-0.436372888,-2.974122515,1.84763679,0.441040755,0.120749943,0.122812653,elongated,pca,axis_like,-3.096935168,-177.4413146,0.740740678,42.44131456,0.044657485,2.558685441,-2.35619449,-135,0.740740678,42.44131456
8,1,38,76,77,1.211139255,0.934457056,0.988751721,0.051558197,10.31804999,1.592895668,1.492839094,1.171448439,0.039690816,1.516987611,0.535300141,0.985911198,0.209877312,10.30321805,1.690320003,1.782951734,1.164515647,0.352471964,0.097424335,0.290112641,elongated,pca,axis_like,1.492839094,85.53337956,0.70744093,40.53337956,0.077957233,4.466620439,0.785398163,45,-0.70744093,-40.53337956
8,1,54,108,109,1.867143156,0.29987995,0.042802393,0.548125982,0.288949557,-0.190273948,1.575364417,1.213530977,0.65361218,1.867098614,0.300033021,0.042825213,0.548266649,0.289026569,-0.186658014,1.578883425,1.213644925,0.653453688,0.003615934,0.003519008,elongated,pca,axis_like,1.575364417,90.2617323,0.780830073,44.7382677,0.00456809,0.261732297,2.35619449,135,0.780830073,44.7382677
8,2,51,102,103,10.3731202,0.474487458,0.039451054,0.528698564,0.652716002,-0.056312948,3.084134357,7.647517812,2.725602384,10.37335079,0.474557712,0.039429743,0.528633535,0.652539701,-0.0504957,3.091186093,7.6480522,2.725298585,0.005817248,0.007051736,elongated,pca,axis_like,3.084134357,176.7078821,0.727939867,41.70788211,0.057458297,3.29211789,2.35619449,135,-0.727939867,-41.70788211
8,2,52,104,105,15.27992042,0.431477897,0.722859352,0.398638666,6.313022459,-1.623277716,1.591874063,10.93643418,4.343486246,15.28847156,0.430930799,0.722704266,0.398166895,6.312345322,-1.617421058,1.5994863,10.93837241,4.350099144,0.005856658,0.007612237,elongated,pca,axis_like,1.591874063,91.20766533,0.764320427,43.79233467,0.021077736,1.207665333,2.35619449,135,0.764320427,43.79233467
8,2,53,106,107,10.04874097,0.402046694,0.029563092,0.535872579,0.553282708,-1.970368072,1.459561538,7.04440203,3.004338943,10.04896867,0.401939386,0.029541109,0.535574317,0.553076969,-1.966510619,1.464291381,7.044022487,3.004946188,0.003857452,0.004729843,elongated,pca,axis_like,1.459561538,83.62671605,0.674163374,38.62671605,0.111234789,6.373283945,0.785398163,45,-0.674163374,-38.62671605
8,2,54,108,109,11.55612661,0.451084829,0.007342644,0.536746025,0.292369927,1.636788218,-3.06326198,8.38446,3.171666605,11.55685353,0.451087236,0.007280187,0.536620736,0.291123803,1.640367737,-3.059772633,8.385001323,3.171852211,0.003579518,0.003489347,elongated,pca,axis_like,-3.06326198,-175.511983,0.70706749,40.51198299,0.078330674,4.488017007,-2.35619449,-135,0.70706749,40.51198299
8,2,56,112,113,14.33332918,0.338928451,0.000741743,0.549480379,0.103148115,0.480269657,1.522734884,9.59565112,4.737678063,14.33335334,0.338989977,0.000740016,0.5495224,0.103027971,0.482593182,1.525323029,9.596108232,4.737245112,0.002323525,0.002588145,elongated,pca,axis_like,1.522734884,87.24628217,0.737336721,42.24628217,0.048061443,2.753717829,0.785398163,45,-0.737336721,-42.24628217
8,2,59,118,119,13.94256708,0.426747622,0.797426768,0.367047012,7.408422607,3.067909042,-3.045320501,9.946262217,3.996304866,13.94064826,0.426928259,0.797454631,0.36667496,7.408551742,3.069221182,-3.043963715,9.946152478,3.994495783,0.00131214,0.001356786,elongated,pca,axis_like,-3.045320501,-174.484012,0.689126011,39.48401197,0.096272153,5.515988031,-2.35619449,-135,0.689126011,39.48401197
8,2,62,124,125,10.0626359,0.341038349,0.042783346,0.551371932,0.670637956,-0.510592974,-3.115211336,6.74719032,3.315445584,10.06257568,0.341082926,0.042788989,0.551385641,0.67068215,-0.509942998,-3.114510631,6.747374214,3.315201463,0.000649977,0.000700706,elongated,pca,axis_like,-3.115211336,-178.4884619,0.759016846,43.48846187,0.026381317,1.511538128,-2.35619449,-135,0.759016846,43.48846187
8,2,63,126,127,12.06547688,0.548341615,0.017900793,0.508879185,0.468954493,-0.602275383,1.517237233,9.340739976,2.724736899,12.06554617,0.548337089,0.017895049,0.508872807,0.468879227,-0.601710592,1.517850195,9.340766313,2.724779854,0.000564792,0.000612961,elongated,pca,axis_like,1.517237233,86.93128998,0.73183907,41.93128998,0.053559094,3.068710022,0.785398163,45,-0.73183907,-41.93128998
8,3,34,68,69,3.687289083,0.599930097,0.812768481,0.532375634,4.000806442,-1.931709175,1.632178523,2.949702391,0.737586692,4.175779699,0.484401274,0.787964103,0.419000447,3.939284162,-1.70626649,2.000054294,3.099266352,1.076513347,0.225442685,0.367875771,elongated,pca,axis_like,1.632178523,93.51694079,0.724015967,41.48305921,0.061382196,3.516940793,2.35619449,135,0.724015967,41.48305921
8,3,46,92,93,6.423431746,0.263026848,0.028963186,0.542633891,0.437712424,0.818890597,1.660866519,4.056483376,2.36694837,6.423729344,0.263472387,0.028918245,0.542547464,0.437372714,0.84402283,1.682275414,4.058102325,2.365627019,0.025132233,0.021408895,elongated,pca,axis_like,1.660866519,95.16064188,0.695327971,39.83935812,0.090070192,5.160641884,2.35619449,135,0.695327971,39.83935812
8,3,49,98,99,5.284999185,0.5926078,0.212712025,0.494376242,1.194955341,-0.242041108,3.130156509,4.208465463,1.076533722,5.286137998,0.592743937,0.212542432,0.493008494,1.194478922,-0.231731254,3.140983357,4.209732123,1.076405875,0.010309854,0.010826848,elongated,pca,axis_like,3.130156509,179.3447572,0.773962019,44.34475719,0.011436144,0.655242812,2.35619449,135,-0.773962019,-44.34475719
8,3,51,102,103,10.78015676,0.794950304,0.005458591,0.462179542,0.243243574,2.195485043,-3.127958975,9.674922824,1.105233931,10.78065832,0.795372522,0.00541236,0.462107837,0.242211334,2.204987593,-3.120991758,9.677648861,1.103009462,0.00950255,0.006967217,elongated,pca,axis_like,-3.127958975,-179.2188477,0.771764484,44.21884773,0.013633679,0.781152269,-2.35619449,-135,0.771764484,44.21884773
8,3,53,106,107,4.479166779,0.412524935,0.089348158,0.545993686,0.662926276,-0.524382934,1.621963824,3.163467381,1.315699398,4.4791504,0.412725719,0.089351495,0.546118557,0.662938657,-0.520085502,1.626519462,3.163905485,1.315244915,0.004297433,0.004555638,elongated,pca,axis_like,1.621963824,92.93168162,0.734230667,42.06831838,0.051167497,2.931681619,2.35619449,135,0.734230667,42.06831838
8,3,54,108,109,4.140699994,0.503600376,0.894515319,0.357856274,5.925651107,1.516692597,-3.110760476,3.112979033,1.027720961,4.150637102,0.504655613,0.894262168,0.357721806,5.924812501,1.520307638,-3.107885348,3.122639706,1.027997396,0.003615041,0.002875128,elongated,pca,axis_like,-3.110760476,-178.2334464,0.754565986,43.23344636,0.030832177,1.766553641,-2.35619449,-135,0.754565986,43.23344636
8,3,56,112,113,4.379279432,0.390727129,0.140655806,0.52787441,0.846635718,-3.113370507,3.085926862,3.045191356,1.334088076,4.379127333,0.390783109,0.140685616,0.527810335,0.846725411,-3.110870629,3.088354151,3.045208163,1.33391917,0.002499877,0.002427289,elongated,pca,axis_like,3.085926862,176.8105851,0.729732372,41.81058507,0.055665792,3.189414931,2.35619449,135,-0.729732372,-41.81058507
8,3,62,124,125,4.462788554,0.273340494,0.354427679,0.534154892,1.565288953,-2.925232116,3.033448111,2.841324691,1.621463864,4.462748961,0.273306936,0.354433346,0.534223378,1.565301391,-2.924523823,3.034165358,2.841224602,1.621524359,0.000708293,0.000717247,elongated,pca,axis_like,3.033448111,173.8037741,0.677253621,38.80377413,0.108144543,6.196225871,2.35619449,135,-0.677253621,-38.80377413
8,4,35,70,71,2.754224979,0.653736596,0.882787963,0.345139861,4.554511471,2.957269823,-3.055061803,2.277381321,0.476843658,3.366209731,0.54058518,0.856743606,0.328216791,4.486823794,-3.13194446,-2.638627065,2.592966412,0.773243319,0.193971024,0.416434738,elongated,pca,axis_like,-3.055061803,-175.0421474,0.698867312,40.04214744,0.086530851,4.957852559,-2.35619449,-135,0.698867312,40.04214744
8,5,33,66,67,0.936046787,0.841623612,0.969289216,0.119823933,5.435381333,1.513731608,1.56538007,0.861922933,0.074123854,1.888353627,0.105650978,0.93804495,0.351214826,5.347060908,1.779392505,-2.901512617,1.043930017,0.844423609,0.265660897,1.325300034,elongated,pca,axis_like,1.56538007,89.68967137,0.779981907,44.68967137,0.005416256,0.310328634,0.785398163,45,-0.779981907,-44.68967137
8,5,52,104,105,1.32242573,0.271739006,0.248465069,0.534004331,0.661216572,2.738747015,3.015485036,0.840890192,0.481535538,1.322285738,0.271958246,0.248544645,0.533913672,0.661322457,2.743995849,3.02137993,0.840946124,0.481339614,0.005248833,0.005894894,elongated,pca,axis_like,3.015485036,172.7745657,0.659290545,37.77456573,0.126107618,7.225434273,2.35619449,135,-0.659290545,-37.77456573
8,6,34,68,69,3.760227775,0.765170677,0.890251324,0.447005689,5.522856338,2.868969557,-3.028263971,3.318721904,0.441505871,5.173440489,0.631843707,0.849004279,0.360488653,5.393396497,3.110658309,-2.5145256,4.221123152,0.952317337,0.241688752,0.513738371,elongated,pca,axis_like,-3.028263971,-173.5067448,0.67206948,38.50674477,0.113328683,6.493255233,-2.35619449,-135,0.67206948,38.50674477
