layer,head,pair,dim0,dim1,pre_spread,pre_anisotropy,pre_mean_compactness,pre_balance,pre_mu_norm,pre_mu_angle,pre_pca_angle,pre_lam1,pre_lam2,post_spread,post_anisotropy,post_mean_compactness,post_balance,post_mu_norm,post_mu_angle,post_pca_angle,post_lam1,post_lam2,mu_drift,pca_drift,spread_score,orientation_score,drift_score,candidate_mode,target_diag_angle,suggested_alpha_rad,suggested_alpha_deg,candidate_score,candidate_label
1,4,46,92,93,0.07475858228878428,0.9848930257692722,0.9929270565643579,0.8135008811950684,3.239582979288296,2.5406759163639765,2.5313893526973206,0.07419389430119552,0.000564687987588755,0.07635224948569982,0.9434973652620818,0.9927762793355476,0.7942677140235901,3.239337080758184,2.559425836829811,2.5775400893179174,0.07419519785411713,0.002157051631582696,0.018749920465834347,0.04615073662059688,0.9506357709175954,0.9929270565643579,0.9478384512418923,mean,2.356194490192345,-0.18448142617163163,-10.57000711818878,0.7278197690711417,mean_cluster
1,4,45,90,91,0.08339962113656034,0.9800579157613657,0.993042146958746,0.753933310508728,3.4500727562769757,-2.1148066446748017,1.0175627747747078,0.08256804000196263,0.0008315811345977059,0.0861583520967381,0.9172662911470508,0.9928119921508761,0.7296543121337891,3.4496729858022968,-2.0917828783675554,1.0764568875558547,0.08259425208838603,0.0035641000083520696,0.02302376630724634,0.05889411278114687,0.9450894122148192,0.993042146958746,0.9363347856780292,mean,-2.356194490192345,-0.2413878455175431,-13.830504773911127,0.6625286587474385,mean_cluster
1,4,44,88,89,0.09546305359418206,0.9797990048187543,0.9932349106990425,0.6884846091270447,3.7437503655738587,-2.054063203488428,1.0777319141499198,0.09449882925185042,0.0009642243423316314,0.10035163035397854,0.8849570862693705,0.9928884766397232,0.657505989074707,3.743097424631517,-2.02578897065347,1.1539678933907138,0.09457925837765063,0.005772371976327906,0.02827423283495811,0.07623597924079407,0.9374004278370631,0.9932349106990425,0.9223933473446885,mean,-2.356194490192345,-0.3021312867039168,-17.31084758699148,0.5912722835586217,mean_cluster
1,4,43,86,87,0.11776307221975328,0.9785355280172224,0.993342691241471,0.6137354373931885,4.191840642842679,-1.9874284553994501,1.14455001634821,0.1164992111381092,0.001263861081644082,0.12678112101764416,0.8414423630485284,0.9928328884807596,0.5736210346221924,4.190764827648987,-1.9527112017219426,1.242383901209525,0.11673006353875678,0.010051057478887388,0.034717253677507554,0.09783388486131495,0.9233511749333304,0.993342691241471,0.9055686832352647,mean,-2.356194490192345,-0.3687660347928947,-21.12873742140734,0.5097633432078427,mean_cluster
1,4,42,84,85,0.15831704970716595,0.9807096211096039,0.9935294350783488,0.5191489458084106,4.930410887110017,2.8045629369335225,2.7942118341538014,0.15679005177082586,0.001526997936340098,0.1767065376016724,0.7822776145782049,0.9927778395910233,0.4658218026161194,4.9285456196003175,2.8472001955957342,2.9232582724158114,0.15747005315893242,0.01923648444273998,0.042637258662211686,0.12904643826201,0.8983391660442669,0.9935294350783488,0.8853070552761771,mean,2.356194490192345,-0.4483684467411777,-25.689619665105713,0.41021069084466405,mean_cluster
1,4,50,100,101,0.33015524519440376,0.7724210214683445,0.9439901559555971,0.4060860872268677,2.358906090404196,-0.23940546484036662,1.5723598675197281,0.2925870484656846,0.03756819672871911,0.32985356483274786,0.7710829795037601,0.9440413382216539,0.3986690640449524,2.3589701037299933,-0.23113867379434896,1.5788482025501893,0.29209901720234543,0.03775454763040244,0.008266791046017657,0.006488335030461201,0.7996578739860646,0.9439901559555971,0.9766573518997524,mean,-0.7853981633974483,-0.5459926985570817,-31.28307727227937,0.2993863651698321,mean_cluster
1,4,41,82,83,0.22403463841409732,0.983676636241398,0.9938542565761255,0.39963972568511963,6.019102288726272,-0.2445712543149848,2.8893082010690243,0.22220613896590907,0.0018284994481882356,0.26440101283964207,0.6976340409743698,0.9927469216157699,0.32609254121780396,6.01574815168419,-0.19222176561507126,3.0635467483265373,0.2244280799326877,0.039972932906954375,0.05234948869991354,0.17423854725751298,0.859237779557753,0.9938542565761255,0.8610781882395162,mean,-0.7853981633974483,-0.5408269090824634,-30.987099337530644,0.29386462318474443,mean_cluster
1,4,49,98,99,0.5646541517825828,0.8894628970046371,0.8928680725296283,0.4830113649368286,2.1693291416059743,1.8359044041355173,3.108736409156146,0.5334465347168522,0.03120761706573062,0.564343284960379,0.8902698249648554,0.8929270596392104,0.48936134576797485,2.1694008622915755,1.8460218147441787,3.1178580524014268,0.5333805412415187,0.03096274371886032,0.010117410608661448,0.009121643245280977,0.6822446393965754,0.8928680725296283,0.9715069197386947,mean,2.356194490192345,0.5202900860568276,29.81042605355462,0.2858450483453662,mean_cluster
1,4,58,116,117,0.8045041966619195,0.931988800947171,0.8085297636332873,0.5252120494842529,1.8431535885814985,3.00445618253095,1.5683742252138937,0.7771465491333804,0.027357647528539114,0.8045590421998541,0.9319382885227381,0.8085166970495308,0.5248903036117554,1.8431386301852206,3.0060545329550834,1.5698825733140382,0.7771792095020057,0.02737983269784841,0.001598350424133255,0.0015083481001445518,0.5799657177428119,0.931988800947171,0.9956997068537016,pca,0.7853981633974483,-0.7829760618164454,-44.861223801856575,0.28266762961509384,elongated_cluster
1,4,56,112,113,0.8083377324929877,0.9206016106472371,0.8505607964144265,0.4769965410232544,2.1449483281002157,0.20473366993268222,1.5458589585017506,0.7762473754869441,0.032090357006043534,0.8083054477621484,0.9207405632097405,0.8505667586707183,0.4776860475540161,2.1449558007380674,0.20714453433865973,1.5481326385586887,0.7762725304905456,0.03203291727160287,0.002410864405977514,0.0022736800569380655,0.5784621045823786,0.9206016106472371,0.9935248261426715,pca,0.7853981633974483,-0.7604607951043022,-43.57119404463937,0.2523716674352179,elongated_cluster
1,4,52,104,105,0.7631093283629669,0.922628773074214,0.8350261922723946,0.4651118516921997,1.9653320255974585,1.585294906293721,3.128744266593196,0.7335879758564505,0.02952135250651629,0.7632787174041533,0.9226069767090826,0.8349895763495904,0.4653332829475403,1.965288957064359,1.590769652599069,3.1338707931647956,0.733742493627854,0.02953622377629924,0.005474746305348166,0.005126526571599399,0.5964529529320669,0.922628773074214,0.9854595299069561,pca,2.356194490192345,-0.7725497764008513,-44.263841651544226,0.2522315375154681,elongated_cluster
1,4,55,110,111,0.358609173042705,0.8288830564162746,0.9204095853092712,0.3328072428703308,2.0364365345423163,-1.5889959790309238,-3.1269370533295486,0.32792712022704196,0.030682052815663052,0.3584120655257899,0.8288613803343966,0.9204533289916611,0.3325282335281372,2.0364848910398,-1.5860351367877914,-3.124393440654222,0.3277429924434136,0.0306690730823763,0.002960842243132422,0.0025436126753266564,0.7843974363901973,0.9204095853092712,0.9915761320340043,mean,-2.356194490192345,-0.767198511161421,-43.957236738269806,0.23825176802296605,mean_cluster
