layer,head,pair,dim0,dim1,pre_spread,pre_anisotropy,pre_mean_compactness,pre_balance,pre_mu_norm,pre_mu_angle,pre_pca_angle,pre_lam1,pre_lam2,post_spread,post_anisotropy,post_mean_compactness,post_balance,post_mu_norm,post_mu_angle,post_pca_angle,post_lam1,post_lam2,mu_drift,pca_drift,shape_label,shape_source,orientation_source,orientation_label,base_angle_rad,base_angle_deg,diag_distance_rad,diag_distance_deg,axis_distance_rad,axis_distance_deg,target_diag_angle_rad,target_diag_angle_deg,suggested_alpha_rad,suggested_alpha_deg,orig_suggested_alpha_rad,orig_suggested_alpha_deg,override_applied,override_priority,alpha_source,best_global_alpha_deg,refined_best_alpha_deg,refined_best_gap,refine_delta_deg,gap_improvement_vs_coarse,post_residual_gap,support_count_234,criterion1_residual_gap,criterion2_pre_line_like,criterion3_post_directional,criterion4_bucket_consistent,bucket_best_alpha_std_deg,bucket_best_alpha_range_deg,global_gap_reduction_pct
1,0,51,102,103,2.5606281544206024,0.6873885814439229,0.2897726609376681,0.5687791109085083,1.022123255905989,1.0494871279518037,-3.0581700840047947,2.160387354546919,0.4002407998736833,2.562144171779061,0.6864055636034685,0.2893521761467782,0.5737254023551941,1.0213813960738762,1.0787596311674617,-3.0296020653305944,2.160407093021548,0.401737078757513,0.029272503215657997,0.02856801867420033,isotropic_scatter,post,post_mean,intermediate,1.0787596311674617,61.80837397498489,0.2933614677700133,16.80837397498489,0.4920366956274349,28.191626025015108,0.7853981633974483,45.0,-0.6283185307,-36.0000000000,-0.2933614677700133,-16.80837397498489,1,medium,refined_best,-35.0,-36.0,0.008901027962565422,-1.0,0.030350664630532265,0.5173542612086643,1,1,0,1,0,21.940170288085938,85.0,92.41299504226151
1,0,59,118,119,0.2459457467968603,0.8283813332008653,0.9499374072779,0.7064840793609619,2.1602821858810595,-1.0373798680796706,3.073038435586042,0.22484130621217713,0.021104440584683158,0.2461516938737103,0.829501050278456,0.9498954880078058,0.7121626138687134,2.1602345535682965,-1.0316219918922487,3.0787512159631802,0.22516739123530174,0.020984302638408548,0.005757876187421962,0.0057127803771384045,elongated,post,post_mean,already_diagonal,-1.0316219918922487,-59.10758618830508,0.2462238284948004,14.10758618830508,0.5391743349026479,30.89241381169492,-0.7853981633974483,-45.0,-0.4537856055,-26.0000000000,0.2462238284948004,14.10758618830508,1,high,refined_best,-25.0,-26.0,0.00024343031691387296,-1.0,0.03229174640728161,0.4151311777337717,3,1,1,1,1,2.5241024494171143,10.0,92.16267575749896
1,0,60,120,121,2.2462377478827196,0.4482887950625324,0.2409819565488968,0.5646207332611084,0.8444891490527762,1.1600863870245812,3.090390870867606,1.6266004806527443,0.6196372672299754,2.2462001544319774,0.448254812964291,0.24099466916299764,0.5650455951690674,0.8445114289015251,1.1647885449197093,3.0950524022756962,1.6265350922688466,0.6196650621631308,0.004702157895128067,0.004661531408090002,isotropic_scatter,post,post_mean,intermediate,1.1647885449197093,66.73746764908365,0.37939038152226107,21.73746764908365,0.4060077818751873,23.262532350916356,0.7853981633974483,45.0,-0.4712388980,-27.0000000000,-0.37939038152226107,-21.73746764908365,1,medium,refined_best,-25.0,-27.0,0.004033196717500687,-2.0,0.026500770822167397,0.31748699436798505,1,1,0,1,0,5.914759159088135,30.0,90.38260860974124
1,0,63,126,127,1.3944827416099643,0.522339943319655,0.4650436160410248,0.5852062106132507,1.1010175155909496,-2.3275587569367095,1.4408379776184184,1.0614383889116363,0.333044352698328,1.3944743338383099,0.5223563579201809,0.4650468184683489,0.5846661925315857,1.1010212828895762,-2.3250429741071774,1.4432974185320675,1.061443434037891,0.3330308998004188,0.0025157828295321316,0.0024594409136491358,isotropic_scatter,post,post_mean,already_diagonal,-2.3250429741071774,-133.21514960288602,0.03115151608516742,1.7848503971139897,0.7542466473122809,43.21514960288601,-2.356194490192345,-135.0,-0.2617993878,-15.0000000000,-0.03115151608516742,-1.7848503971139897,1,medium,refined_best,-15.0,-15.0,0.0027214677538722754,0.0,0.0,0.26379529554691084,1,1,0,1,0,11.696687698364258,85.0,98.96834102275422
1,1,41,82,83,0.9776284756915906,0.6607779925833138,0.18406076379873754,0.5950993299484253,0.4696113908703704,2.3260252992293404,2.861500762183775,0.8118119286760128,0.1658165470155778,0.981285421734206,0.6349214634891244,0.18100855697575327,0.5402655601501465,0.4657014009606735,2.559339784357455,3.092587430767659,0.8021622989014328,0.17912312283277315,0.2333144851281146,0.23108666858388371,isotropic_scatter,post,post_mean,already_diagonal,2.559339784357455,146.6393679836044,0.20314529416511018,11.639367983604402,0.5822528692323381,33.3606320163956,2.356194490192345,135.0,-0.6632251158,-38.0000000000,-0.20314529416511018,-11.639367983604402,1,medium,refined_best,-40.0,-38.0,0.00551334023475647,2.0,0.024168698117136955,0.3377035669032139,1,1,0,1,0,12.31725788116455,70.0,91.21062309231183
1,1,45,90,91,1.2208674140381892,0.5475191842373982,0.6859460474575915,0.4488173723220825,1.6329658341806907,1.3619590192071767,1.6106909907874114,0.944657872317474,0.27620954172071527,1.2294742051404903,0.536431392866801,0.6837320346597052,0.4279710650444031,1.630328319707022,1.463672356487094,1.7192411058194965,0.9445013827491715,0.2849728223913188,0.10171333727991727,0.1085501150320851,isotropic_scatter,post,post_mean,axis_like,1.463672356487094,83.86224861667816,0.6782741930896456,38.862248616678166,0.10712397030780263,6.137751383321837,0.7853981633974483,45.0,-0.3316125579,-19.0000000000,-0.6782741930896456,-38.862248616678166,1,medium,refined_best,-20.0,-19.0,0.004635951016098261,1.0,0.01852124137803912,0.285927334808478,1,1,0,1,0,7.457169532775879,35.0,91.90102157788372
1,1,46,92,93,1.0042125984761383,0.9739454503819581,0.8417766459566073,0.7433595657348633,2.3114046137903927,-0.6721211661791632,3.1276955152950063,0.9911304449895957,0.013082153486542633,1.0103408852416054,0.9600819239592224,0.8408110703229787,0.7024974226951599,2.3100785264212718,-0.5902335167681646,-3.069805256432596,0.990175453099995,0.020165432141610342,0.08188764941099858,0.08568453545198398,elongated,post,post_mean,already_diagonal,-0.5902335167681646,-33.817889437979936,0.19516464662928365,11.18211056202006,0.5902335167681646,33.817889437979936,-0.7853981633974483,-45.0,-0.3839724354,-22.0000000000,-0.19516464662928365,-11.18211056202006,1,high,refined_best,-20.0,-22.0,0.005995352286845446,-2.0,0.04624806670472026,0.4992037221420082,3,1,1,1,1,3.269174098968506,15.0,89.53464933010645
1,1,47,94,95,0.9988970303717986,0.9725883109465938,0.831058579629046,0.7446135878562927,2.2167060628914146,0.8088957919877451,1.5737013758483167,0.9852063029758236,0.013690727395975023,1.002523624439103,0.9663492803670832,0.8304452187670307,0.7277494668960571,2.215887878871479,0.8757884620212055,1.642543151616301,0.9856558037338983,0.01686782070520472,0.06689267003346044,0.06884177576798423,elongated,post,post_mean,already_diagonal,0.8757884620212055,50.17898262006846,0.09039029862375726,5.1789826200684645,0.6950078647736911,39.82101737993154,0.7853981633974483,45.0,-0.5061454831,-29.0000000000,-0.09039029862375726,-5.1789826200684645,1,high,refined_best,-30.0,-29.0,0.007693370338529348,1.0,0.014469121117144823,0.6104519726323427,3,1,1,1,1,3.1399641036987305,10.0,96.36949480236895
1,1,49,98,99,0.3662570667314168,0.8197623866787843,0.8892263349490187,0.7296129465103149,1.7146713919061212,-2.1421618604330033,1.6487188735700489,0.33325041694697677,0.03300664978444,0.366992148217623,0.8199961046560903,0.8890040099949287,0.697331964969635,1.7144570181155778,-2.097570085888288,1.69435000120226,0.3339621400981322,0.03303000811949082,0.04459177454471508,0.04563112763221122,elongated,post,post_mean,already_diagonal,-2.097570085888288,-120.18191315429252,0.25862440430405664,14.818086845707489,0.5267737590933915,30.181913154292506,-2.356194490192345,-135.0,-0.3316125579,-19.0000000000,-0.25862440430405664,-14.818086845707489,1,high,refined_best,-20.0,-19.0,0.002826894400641322,1.0,0.026397758396342397,0.3793887819987169,3,1,1,1,1,3.0097498893737793,15.0,92.29691166853559
1,1,50,100,101,0.629907224823887,0.9514560358878251,0.8681442317586257,0.7448920607566833,2.036501198771786,0.6521693671965839,1.5916107592830964,0.6146181279664374,0.01528909685744947,0.6302600722645336,0.9514881771610282,0.8680703705106062,0.7527076601982117,2.036414555357926,0.6884201334133258,1.6281623004635482,0.614972539780922,0.015287532483611622,0.036250766216741837,0.036551541180451785,elongated,post,post_mean,already_diagonal,0.6884201334133258,39.443568176416626,0.09697802998412253,5.55643182358337,0.6884201334133258,39.443568176416626,0.7853981633974483,45.0,0.7679448709,44.0000000000,0.09697802998412253,5.55643182358337,1,high,refined_best,-45.0,44.0,0.0027127841021865606,-1.0,0.006407920503988862,0.4350263197288502,2,1,1,1,0,10.751272201538086,80.0,97.90341314254972
1,1,52,104,105,1.563370375694277,0.37315374914335425,0.4037456795894403,0.5817953944206238,1.02889039670849,0.6245746736018472,1.6047034732026069,1.073373946342312,0.4899964293519651,1.563734401777857,0.3728108499399063,0.40360686536552093,0.5806462168693542,1.0287135258136486,0.6485034008980315,1.6294254586820078,1.0733557765926518,0.49037862518520514,0.023928727296184338,0.02472198547940097,isotropic_scatter,post,post_mean,already_diagonal,0.6485034008980315,37.156507871337645,0.1368947624994168,7.843492128662355,0.6485034008980315,37.156507871337645,0.7853981633974483,45.0,-0.7155849933,-41.0000000000,0.1368947624994168,7.843492128662355,1,medium,refined_best,-40.0,-41.0,0.008078710176050663,-1.0,0.0007787942886352539,0.33470440013257335,1,1,0,1,0,33.41757583618164,85.0,97.35363368743643
1,1,57,114,115,0.514639806152984,0.4218490098350357,0.5801559568252083,0.6424511075019836,0.8432960526017785,2.33745645332492,1.9090347640651237,0.36587004940036844,0.14876975675261558,0.514650547027528,0.42157489796519243,0.5801472221623917,0.6428892612457275,0.8432897322450061,2.3462257500636334,1.9178858414780706,0.36580714943940507,0.14884339758812293,0.008769296738713628,0.008851077412946884,isotropic_scatter,post,post_mean,already_diagonal,2.3462257500636334,134.42883326356213,0.009968740128711406,0.5711667364378646,0.7754294232687369,44.42883326356213,2.356194490192345,135.0,0.5061454831,29.0000000000,0.009968740128711406,0.5711667364378646,1,medium,refined_best,30.0,29.0,0.006195646710693836,-1.0,0.011892835609614849,0.39925516395544636,1,1,0,1,0,11.00497055053711,85.0,95.46944303034013
1,1,59,118,119,0.2570282424106214,0.8740321811146587,0.9243782621159565,0.5426273941993713,1.7725233228248585,-1.942605172578212,-3.127152352303018,0.24083959886685902,0.016188643543762385,0.2570725601778605,0.8735313436564283,0.9243652254415251,0.5372577905654907,1.7725108507085694,-1.9368647805175032,-3.121909847491238,0.24081674954404925,0.016255810633811235,0.005740392060708865,0.005242504811779902,elongated,post,post_mean,intermediate,-1.9368647805175032,-110.97417741118545,0.4193297096748416,24.02582258881455,0.36606845372260666,20.97417741118545,-2.356194490192345,-135.0,0.4537856055,26.0000000000,-0.4193297096748416,-24.02582258881455,1,high,refined_best,25.0,26.0,0.004290902521461248,1.0,0.009938364382833242,0.253973309347647,2,1,1,1,0,5.012094974517822,25.0,94.39733758960705
1,1,60,120,121,1.9320800767747626,0.9663009165181785,0.5576726642590079,0.6779730319976807,1.5607392410796246,-0.8929704637988846,-3.1274415400924114,1.8995254128748473,0.03255466389991516,1.9320383783912578,0.9663939438387387,0.5576822156311783,0.6768070459365845,1.5607526154104931,-0.888276367035992,-3.122876315866291,1.8995742832667766,0.03246409512448133,0.004694096762892563,0.004565224226120268,elongated,post,post_mean,already_diagonal,-0.888276367035992,-50.894486872375985,0.10287820363854372,5.8944868723759845,0.6825199597589046,39.105513127624015,-0.7853981633974483,-45.0,-0.6981317008,-40.0000000000,0.10287820363854372,5.8944868723759845,1,high,refined_best,-40.0,-40.0,0.0041776481084525585,0.0,0.0,0.6660811697006375,2,1,1,1,0,20.231473922729492,85.0,99.37280196911621
1,1,61,122,123,0.4817536387478934,0.9217975192406862,0.8683201732217957,0.7042301893234253,1.782349316683524,2.5436393948601475,1.5838623027466654,0.4629164739158985,0.01883716483199488,0.48190162746577264,0.9214275686153085,0.8682797219403195,0.7021260261535645,1.7823077942821877,2.5474459482955147,1.5874347703339315,0.46296953618712056,0.018932091278652072,0.0038065534353672876,0.003572467587266148,elongated,post,post_mean,already_diagonal,2.5474459482955147,145.95790137503474,0.1912514581031699,10.957901375034725,0.5941467052942784,34.04209862496528,2.356194490192345,135.0,0.5235987756,30.0000000000,-0.1912514581031699,-10.957901375034725,1,high,refined_best,30.0,30.0,0.013597995974123478,0.0,0.0,0.46236017880087543,3,1,1,1,1,2.5495097637176514,15.0,97.05900361783918
1,1,62,124,125,0.5644447990747801,0.9445892896808908,0.8609120787045701,0.5664222836494446,1.8691554876466419,1.1504690904837607,-3.119437003134548,0.5488066554489222,0.0156381436258579,0.5644982970011714,0.9444296925169184,0.8608988924949789,0.5644737482070923,1.869141149604341,1.1535708118544863,-3.116466087478403,0.5488136250326281,0.015684671968543337,0.0031017213707256186,0.002970915656145046,elongated,post,post_mean,intermediate,1.1535708118544863,66.09473888874201,0.368172648457038,21.094738888742018,0.4172255149404103,23.905261111257985,0.7853981633974483,45.0,0.7155849933,41.0000000000,-0.368172648457038,-21.094738888742018,1,high,refined_best,40.0,41.0,0.004914067219942808,1.0,0.03414587350562215,0.485723736866648,3,1,1,1,1,3.9508702754974365,10.0,91.95840392402
1,2,46,92,93,0.34031850376352113,0.759615252637735,0.8730331795874023,0.7189497351646423,1.5297238376518858,1.0079251840337258,1.4479954655739706,0.2994148149889519,0.040903688774569257,0.3447728729454614,0.7414047093137892,0.8713713290069182,0.6498879194259644,1.5282671768699327,1.0902561397815131,1.538862832145713,0.30019455229580627,0.044578320649655126,0.08233095574778737,0.09086736657174233,elongated,post,post_mean,intermediate,1.0902561397815131,62.46707539770584,0.30485797638406487,17.467075397705838,0.4805401870133834,27.532924602294162,0.7853981633974483,45.0,-0.2967059728,-17.0000000000,-0.30485797638406487,-17.467075397705838,1,high,refined_best,-15.0,-17.0,0.007309566717594862,-2.0,0.030483004171401262,0.2607029031086894,3,1,1,1,1,4.2407989501953125,15.0,85.50358675579905
1,2,49,98,99,0.22771134835710918,0.52720830627717,0.6844132366797825,0.6853295564651489,0.7027359120880264,0.7900324732511844,-2.9863726068521093,0.17388133132253927,0.0538300170345699,0.22822200956190167,0.522835480601141,0.6837055048233941,0.6848730444908142,0.7023724754973029,0.8350071191611459,-2.944580144892266,0.1737722868077398,0.05444972275416187,0.044974645909961475,0.04179246195984332,isotropic_scatter,post,post_mean,already_diagonal,0.8350071191611459,47.84238379131107,0.049608955763697615,2.842383791311073,0.7357892076337507,42.15761620868893,0.7853981633974483,45.0,0.3141592654,18.0000000000,-0.049608955763697615,-2.842383791311073,1,medium,refined_best,20.0,18.0,0.002638437319546938,-2.0,0.03689974872395396,0.34278223725195756,1,1,0,1,0,7.075485706329346,40.0,88.4655088049649
1,2,51,102,103,0.45804147773816545,0.45442148504133134,0.6549578216033503,0.6191565990447998,0.9324444675445862,-0.7927458171651439,-2.961862943776714,0.33309268313146145,0.124948794606704,0.4584067723732156,0.4539708047631405,0.6546826471211321,0.6154228448867798,0.9322485701504746,-0.7632967919431026,-2.9319289257372905,0.333255031868406,0.1251517405048096,0.029449025222041292,0.029934018039423638,isotropic_scatter,post,post_mean,already_diagonal,-0.7632967919431026,-43.73368469421508,0.022101371454345656,1.2663153057849204,0.7632967919431026,43.73368469421508,-0.7853981633974483,-45.0,-0.2967059728,-17.0000000000,-0.022101371454345656,-1.2663153057849204,1,medium,refined_best,-15.0,-17.0,0.0022953799925744534,-2.0,0.052767465356737375,0.26533505637642735,1,1,0,1,0,13.160072326660156,85.0,79.24780586503657
1,2,54,108,109,0.4953079887403844,0.763255350786556,0.812778434761493,0.539179801940918,1.4663775954825131,2.769630060832779,-3.1351810803871754,0.43667723071728665,0.058630758023097744,0.4954381766473256,0.7637541119999837,0.8127292340459448,0.5245568156242371,1.4663332473540993,2.7856860799606507,-3.1187174009154317,0.4369155606521293,0.058522615995196335,0.01605601912787158,0.016463679471743653,elongated,post,post_mean,intermediate,2.7856860799606507,159.60805543008806,0.42949158976830587,24.608055430088058,0.35590657362914246,20.391944569911946,2.356194490192345,135.0,-0.1745329252,-10.0000000000,-0.42949158976830587,-24.608055430088058,1,high,refined_best,-10.0,-10.0,0.010365840047597885,0.0,0.0,0.26119580323677644,3,1,1,1,1,3.716517210006714,20.0,96.03139112330658
1,2,57,114,115,0.6119661208774461,0.8051168404609614,0.5013654772918531,0.6618563532829285,0.7844219384146132,-0.9794536464634994,3.0028137411976275,0.5523351752941257,0.059630945583320355,0.6120855423534987,0.8052115013647871,0.5012682054806494,0.6612580418586731,0.7843458668834635,-0.9707003892597987,3.0115038341019496,0.5524719304382223,0.0596136119152764,0.008753257203700682,0.0086900929043221,elongated,post,post_mean,already_diagonal,-0.9707003892597987,-55.617035476292614,0.18530222586235043,10.61703547629261,0.6000959375350978,34.382964523707386,-0.7853981633974483,-45.0,0.7155849933,41.0000000000,0.18530222586235043,10.61703547629261,1,high,refined_best,40.0,41.0,0.000566866947337985,1.0,0.021061306120827794,0.61656195505891,2,1,1,1,0,29.978116989135742,85.0,96.49213335277742
1,3,43,86,87,3.672572325088737,0.831321964122906,0.38090583731869093,0.5040562152862549,1.5031960924392997,-0.24710226210575492,2.8400327108022774,3.3628311818828824,0.3097411432058548,3.677250878154662,0.8163574014156247,0.3801171191045356,0.43701380491256714,1.5016389455785244,-0.09425915608739546,2.992673420081219,3.339600924699571,0.3376499534550909,0.15284310601835946,0.1526407092789417,isotropic_scatter,post,post_mean,axis_like,-0.09425915608739546,-5.400651824272622,0.6911390073100528,39.59934817572738,0.09425915608739546,5.400651824272622,-0.7853981633974483,-45.0,0.1919862177,11.0000000000,-0.6911390073100528,-39.59934817572738,1,high,refined_best,10.0,11.0,0.003116283332929015,1.0,0.021084236213937402,0.26368276984143085,2,1,1,1,0,5.346947193145752,25.0,90.82210855648107
1,3,45,90,91,2.229185906049688,0.981292396975022,0.7559233517511174,0.6294012069702148,2.627537419894336,-0.4856228244853021,-3.1324188571950944,2.208334543550552,0.020851362499136022,2.2482888838799173,0.9664333987151413,0.7538317281856984,0.5418927073478699,2.623899667708798,-0.3839551156058355,-3.0291258501243057,2.210555175611212,0.03773370826870541,0.10166770887946658,0.1032930070707887,elongated,post,post_mean,intermediate,-0.3839551156058355,-21.999007646671984,0.4014430477916128,23.000992353328016,0.3839551156058355,21.999007646671984,-0.7853981633974483,-45.0,-0.2967059728,-17.0000000000,-0.4014430477916128,-23.000992353328016,1,high,refined_best,-15.0,-17.0,0.00794858019798994,-2.0,0.058503744192421436,0.4360910189735258,3,1,1,1,1,3.3330729007720947,15.0,84.7618218430858
1,3,47,94,95,1.0617055568405134,0.8542150787041968,0.6063989801193252,0.6548967957496643,1.2789488294295637,-0.8602835945082834,3.0515907126892947,0.9843152263192849,0.07739033052122844,1.065275029991051,0.852060176624426,0.6050756822794066,0.6378059387207031,1.2775525847723321,-0.792248474611763,3.121242915834484,0.9864767300998343,0.0787982998912166,0.06803511989652045,0.06965220314518916,elongated,post,post_mean,already_diagonal,-0.792248474611763,-45.39249392093137,0.006850311214314675,0.39249392093136887,0.7785478521831337,44.607506079068635,-0.7853981633974483,-45.0,-0.6806784083,-39.0000000000,0.006850311214314675,0.39249392093136887,1,high,refined_best,-40.0,-39.0,0.016169020906090736,1.0,0.0022661499679088593,0.6883475232372191,2,1,1,1,0,17.0,85.0,97.32182236679634
1,3,50,100,101,0.09047417915160587,0.7236799131883112,0.9804008466329366,0.9389851689338684,2.1273821401043578,2.3570482525427683,2.808673405291573,0.0779742626332737,0.012499916518332167,0.09275661075142062,0.7207220915298164,0.9799064100165489,0.9300588965415955,2.1268456191173453,2.3936041114700792,2.8734870186134374,0.07980417462806114,0.012952436123359485,0.03655585892731095,0.06481361332186442,compact_cluster,post,post_mean,already_diagonal,2.3936041114700792,137.143413412397,0.037409621277734395,2.143413412396983,0.7479885421197139,42.85658658760302,2.356194490192345,135.0,-0.1570796327,-9.0000000000,-0.037409621277734395,-2.143413412396983,1,high,refined_best,-10.0,-9.0,0.009275684133172035,1.0,0.033999813720583916,0.25884471393546926,3,1,1,1,1,1.899835467338562,5.0,83.281289020282
1,3,53,106,107,0.5705356485103329,0.911533896695532,0.8177073151415237,0.5366566777229309,1.5997632411178304,-0.2763005159197164,1.5676934657380353,0.5452991157007903,0.025236532809542654,0.573099349582926,0.9103513921012006,0.8168881914489402,0.5310567021369934,1.5989618090808637,-0.2566848868873734,1.5857557472783503,0.5474105701444728,0.025688779438453116,0.019615629032342985,0.018062281540315084,elongated,post,post_mean,axis_like,-0.2566848868873734,-14.706960683439423,0.5287132765100748,30.293039316560574,0.2566848868873734,14.706960683439423,-0.7853981633974483,-45.0,-0.7853981634,-45.0000000000,-0.5287132765100748,-30.293039316560574,1,high,refined_best,-45.0,-45.0,0.008500893600285053,0.0,0.0,0.3525926026202534,2,1,1,1,0,30.305734634399414,85.0,97.58903244599273
1,3,54,108,109,6.6609649348076,0.9838583263663122,0.2811727073952727,0.6675135493278503,1.6141462295367188,-2.6153661844703673,1.570293865512684,6.607205373776541,0.05375956103105948,6.663148200396504,0.9838649906156445,0.28093713101849316,0.6619846224784851,1.6134699315021113,-2.5990750283241724,1.5863520753775944,6.609393221025622,0.053754979370882465,0.01629115614619492,0.016058209864910467,elongated,post,post_mean,already_diagonal,-2.5990750283241724,-148.91602976081998,0.24288053813182756,13.916029760819976,0.542517625265621,31.08397023918004,-2.356194490192345,-135.0,0.7155849933,41.0000000000,0.24288053813182756,13.916029760819976,1,high,refined_best,40.0,41.0,0.008908445946872234,1.0,0.012636140920221806,0.559980578060197,2,1,1,1,0,35.49449920654297,85.0,96.15261886350223
1,3,55,110,111,1.7626789484986494,0.750638570266597,0.29374879974328677,0.5107377171516418,0.8562391076947816,-1.1779468237766,1.709236132864604,1.5429068771197274,0.21977207137892193,1.7624664580397047,0.7507196131281861,0.29383397565188374,0.5155848264694214,0.8563632597328336,-1.1650752572841148,1.7220698126209018,1.5427922977857136,0.219674160253991,0.01287156649248522,0.01283367975629779,isotropic_scatter,post,post_mean,intermediate,-1.1650752572841148,-66.7538950574983,0.3796770938866665,21.753895057498298,0.4057210695107818,23.246104942501702,-0.7853981633974483,-45.0,0.3141592654,18.0000000000,0.3796770938866665,21.753895057498298,1,high,refined_best,20.0,18.0,0.008244548924267292,-2.0,0.05826615821570158,0.33509662862194317,3,1,1,1,1,4.650269031524658,20.0,80.1517825943614
1,3,56,112,113,0.8330798741353823,0.9351243332901963,0.7997796174955171,0.7665676474571228,1.824207949474438,0.6391695344776374,1.5766092414732593,0.8060565680073237,0.027023306128058578,0.8329599538193948,0.9358584859010015,0.7998084534433693,0.7678402662277222,1.8242409014501084,0.6498308197270165,1.5868068440099874,0.8062462975089588,0.026713656310435954,0.01066128524937915,0.010197602536728079,elongated,post,post_mean,already_diagonal,0.6498308197270165,37.23256336788469,0.13556734367043177,7.767436632115316,0.6498308197270165,37.23256336788469,0.7853981633974483,45.0,0.5759586532,33.0000000000,0.13556734367043177,7.767436632115316,1,high,refined_best,35.0,33.0,0.004236353095620871,-2.0,0.025631284806877375,0.3988501713022195,2,1,1,1,0,31.342613220214844,85.0,92.51156450655154
1,3,57,114,115,1.147339318058959,0.6192144517393738,0.24802284392624174,0.5470450520515442,0.6151619373682298,1.961737899208293,1.8999625368141835,0.9288942024252418,0.21844511563371719,1.1475344041939795,0.6189178528485957,0.24789503077393507,0.5494622588157654,0.6150034315047463,1.9702589954547785,1.9085665739820672,0.9288819668541143,0.21865243733986509,0.008521096246485449,0.008604037167883716,isotropic_scatter,post,post_mean,intermediate,1.9702589954547785,112.88752498724405,0.3859354947375664,22.112475012755947,0.39946266865988195,22.887524987244056,2.356194490192345,135.0,0.2617993878,15.0000000000,0.3859354947375664,22.112475012755947,1,medium,refined_best,15.0,15.0,0.009174064733088017,0.0,0.0,0.2859703902179205,1,1,0,1,0,7.141428470611572,40.0,96.7919529227746
1,4,36,72,73,3.154636176776393,0.767034693640059,0.0069631380815413325,0.4922025203704834,0.14872858923541982,-0.8501946483963393,1.666709280535622,2.787175785088344,0.3674603916880491,3.1591895614995877,0.5777702846629125,0.0055296304586568285,0.576724648475647,0.13253786588543798,-0.23230288509391356,2.2824611973529754,2.492237706875942,0.6669518546236459,0.6178917633024257,0.6157519168173533,isotropic_scatter,post,post_mean,axis_like,-0.23230288509391356,-13.30997488459377,0.5530952783035348,31.690025115406232,0.23230288509391356,13.30997488459377,-0.7853981633974483,-45.0,0.5061454831,29.0000000000,-0.5530952783035348,-31.690025115406232,1,high,refined_best,30.0,29.0,0.003136557061225176,-1.0,0.0031446069478988647,0.2884577775173572,2,1,1,1,0,27.310068130493164,85.0,97.82250144694147
1,4,47,94,95,1.1771874484077456,0.9749589375570484,0.7481246209014961,0.5556740760803223,1.8698937357070067,0.14086008207165465,1.566075033851622,1.1624484362069145,0.014739012200830999,1.1815225799910916,0.9722517021523094,0.7471970571012538,0.5614690780639648,1.8687341692883106,0.20799048621727825,1.6315180399726998,1.1651299597598954,0.01639262023119607,0.0671304041456236,0.06544300612107778,elongated,post,post_mean,axis_like,0.20799048621727825,11.916977039123962,0.57740767718017,33.083022960876036,0.20799048621727825,11.916977039123962,0.7853981633974483,45.0,0.5759586532,33.0000000000,0.57740767718017,33.083022960876036,1,high,refined_best,30.0,33.0,0.006040327250957489,3.0,0.027332376688718796,0.30600349954654615,2,1,1,1,0,13.171792030334473,85.0,89.0940127334318
1,4,48,96,97,1.5492484662555495,0.9798280677076445,0.7425799723505774,0.609609842300415,2.114029226344962,0.26232346553534813,1.5471301990852262,1.5336227986733681,0.015625667582181237,1.552975111804888,0.9784020681464686,0.7419607560553753,0.6196959614753723,2.1131476104371094,0.31702246568992354,1.6019885013455433,1.536204586487881,0.0167705253170069,0.054699000154575406,0.05485830226031707,elongated,post,post_mean,intermediate,0.31702246568992354,18.164049294863563,0.46837569770752474,26.835950705136437,0.31702246568992354,18.164049294863563,0.7853981633974483,45.0,0.5410520681,31.0000000000,0.46837569770752474,26.835950705136437,1,high,refined_best,30.0,31.0,0.0050136009231209755,1.0,0.010029190219938755,0.2587931331847503,2,1,1,1,0,34.500850677490234,85.0,94.18733014788585
1,4,49,98,99,0.5584768982893866,0.9408607197090249,0.8960312033725741,0.47025787830352783,2.1938789680196495,1.8122395077081346,3.111069648631481,0.5419629373778718,0.01651396091151479,0.5594271639260326,0.9412894529826159,0.895854296136714,0.4988558888435364,2.193662372046265,1.8567692079684421,-3.1286703214399276,0.5430050265212627,0.01642213740476991,0.044529700260307566,0.04344533710817824,elongated,post,post_mean,intermediate,1.8567692079684421,106.38503914644036,0.49942528222390264,28.614960853559637,0.2859728811735456,16.38503914644036,2.356194490192345,135.0,-0.6981317008,-40.0000000000,0.49942528222390264,28.614960853559637,1,high,refined_best,-40.0,-40.0,0.0026948123704642057,0.0,0.0,0.259014762785483,2,1,1,1,0,6.535659313201904,40.0,98.9595911764205
1,4,54,108,109,1.8892528455859554,0.7068473412304875,0.24094065956399288,0.5206832885742188,0.7743944389454307,2.4507728354967053,3.0660582724667917,1.6123330982006139,0.2769197473853414,1.889457069498751,0.7065644609868885,0.2408586410963985,0.5176008939743042,0.7742626395452831,2.466514122478954,3.0818073359213405,1.6122401426838542,0.2772169268148967,0.01574128698224886,0.01574906345454874,isotropic_scatter,post,post_mean,already_diagonal,2.466514122478954,141.3208493274579,0.11031963228660935,6.320849327457887,0.6750785311108389,38.679150672542114,2.356194490192345,135.0,-0.6108652382,-35.0000000000,-0.11031963228660935,-6.320849327457887,1,high,refined_best,-35.0,-35.0,0.007678168825805187,0.0,0.0,0.46884560596478375,2,1,1,1,0,5.960481643676758,25.0,98.36232466935861
