layer,head,pair,dim0,dim1,pre_spread,pre_anisotropy,pre_mean_compactness,pre_balance,pre_mu_norm,pre_mu_angle,pre_pca_angle,pre_lam1,pre_lam2,post_spread,post_anisotropy,post_mean_compactness,post_balance,post_mu_norm,post_mu_angle,post_pca_angle,post_lam1,post_lam2,mu_drift,pca_drift,spread_score,orientation_score,drift_score,candidate_mode,target_diag_angle,suggested_alpha_rad,suggested_alpha_deg,candidate_score,candidate_label
0,0,63,126,127,0.12398593032302155,0.6292015159765335,0.9790698457091896,0.9449025988578796,2.408279146597465,-2.338979801317253,0.9851016236930492,0.10099903282132838,0.022986897501693162,0.1239819616566235,0.6292569093199608,0.9790705134797254,0.9448219537734985,2.4082798422865284,-2.338440409538798,0.9855790545665395,0.10099923383036277,0.022982727826260724,0.0005393917784553004,0.000477430873490281,0.7934830635535409,0.9790698457091896,0.9984600675476325,mean,-2.356194490192345,-0.017214688875091696,-0.986329018173565,0.7329411077585877,mean_cluster
0,0,53,106,107,0.21638401759925988,0.7822501640819631,0.972683488252922,0.7563709616661072,2.775784470645102,-2.1108475017818633,1.4189434772444354,0.1928252254358888,0.023558792163371096,0.21666198444845555,0.7815171851161408,0.9726483973881209,0.7518875598907471,2.7757343959863983,-2.1066289376825234,1.424358838110259,0.19299352432853556,0.02366846011992,0.00421856409933996,0.005415360865823615,0.6678363754810887,0.972683488252922,0.98801930664767,mean,-2.356194490192345,-0.24534698841048155,-14.057346952165716,0.4854470790612836,mean_cluster
0,0,55,110,111,0.29834946884303454,0.5847979301414685,0.9440202352064725,0.7932968139648438,2.2430437867595217,2.540861636168654,2.782760743941583,0.23641181034091624,0.0619376585021183,0.2983354333858529,0.5845379783492284,0.9440228666980364,0.7908000946044922,2.243046872918071,2.5436255205736034,2.784953907562362,0.23636191224387237,0.06197352114198053,0.002763884404949568,0.002193163620778815,0.5731334460374774,0.9440202352064725,0.9921342853269668,mean,2.356194490192345,-0.18466714597630893,-10.580648079168784,0.4258368342915475,mean_cluster
0,0,52,104,105,0.1835043250806255,0.5255372051633951,0.9636382796644907,0.585588812828064,2.2052506718640648,2.7292822840841207,1.927423848572233,0.13997133760970903,0.04353298747091646,0.18347842381878776,0.5259139222109415,0.9636434125966324,0.5793953537940979,2.205256561780154,2.7344291485773082,1.932728840319578,0.13998614066546688,0.043492283153320876,0.005146864493187575,0.00530499174734489,0.7100870092084435,0.9636382796644907,0.985402268145958,mean,2.356194490192345,-0.3730877938917758,-21.37635597784549,0.3948498159979256,mean_cluster
0,0,40,80,81,0.030537585153956513,0.5261410989585388,0.9953264900695222,0.4870455861091614,2.5502252531907073,-2.830180551102587,-3.099103019123843,0.023302331883462646,0.007235253270493869,0.04276203191398427,0.19376278115288625,0.9934556455063961,0.5601346492767334,2.547827375510381,-2.769862203002967,2.823841858888887,0.02552386107279005,0.017238170841194216,0.06031834809961988,0.3602404291668562,0.94461806566587,0.9953264900695222,0.8416945166261162,mean,-2.356194490192345,0.4739860609102422,27.157400838187645,0.38543035909326384,mean_cluster
0,0,54,108,109,0.4343192014546171,0.5514484772410001,0.9323130341350911,0.8172792196273804,2.445867180627625,-2.221315303291722,1.4757497809822628,0.33691193186692214,0.09740726958769495,0.43438652859765525,0.5513279535944259,0.9323025400474367,0.8153026700019836,2.4458533897578296,-2.21789495125042,1.4794216376130274,0.3369379822394692,0.09744854635818603,0.0034203520413020883,0.003671856630764525,0.44471653168397157,0.9323130341350911,0.9902751606672867,mean,-2.356194490192345,-0.13487918690062273,-7.728008153561901,0.33556091667856375,mean_cluster
0,0,45,90,91,0.14107642547752486,0.5251412014397858,0.9686633329085735,0.44634532928466797,2.0882728970566764,-2.8583743829617694,2.251790328570722,0.1075807345240739,0.033495690953450945,0.1431731532606158,0.5248674652368442,0.9681975971983516,0.47336816787719727,2.087770843879438,-2.8367062734809534,2.2606252994292935,0.10916004165150316,0.03401311160911265,0.02166810948081599,0.008834970858571545,0.7685811170085413,0.9686633329085735,0.9399685288447918,mean,-2.356194490192345,0.5021798927694245,28.772788412020272,0.3123538609345919,mean_cluster
0,0,50,100,101,0.24292510300176098,0.2255284155393702,0.9458721448505342,0.47440600395202637,2.060354766327976,-0.31246664314094746,2.3970145486593615,0.14885580828835598,0.094069294713405,0.2434840701781253,0.2230321891661797,0.9457475998558682,0.46518582105636597,2.0602191622314234,-0.304689507631456,2.401881350544507,0.14889442768863367,0.09458964248949163,0.00777713550949144,0.004866801885145655,0.6355717270550946,0.9458721448505342,0.9780246672093167,mean,-0.7853981633974483,-0.4729315202565008,-27.096980109403297,0.27893113299758693,mean_cluster
0,0,49,98,99,0.19173509945581507,0.2019508861455543,0.9713175166379193,0.39575380086898804,2.548138600311536,2.894429260619582,2.8253714405171046,0.11522808634816244,0.07650701310765265,0.19188124582230473,0.20096997698620062,0.9712956553664845,0.3837798833847046,2.5481099868623986,2.9039433553255023,2.8324376468733727,0.11522180768974889,0.07665943813255584,0.00951409470592024,0.00706620635626809,0.6992659813457647,0.9713175166379193,0.9731830084087489,mean,2.356194490192345,-0.5382347704272372,-30.838580732673467,0.26159126242386427,mean_cluster
0,0,39,78,79,0.05905637203108167,0.8618691742697754,0.9941531111360319,0.3622617721557617,3.1688202182331238,1.787408533279868,1.4605205920539643,0.054977619314870274,0.004078752716211396,0.08682867451435226,0.38701199567485567,0.9914035081575798,0.4600812792778015,3.164435031357533,1.8614305426132258,1.2654060174625836,0.06021620656017061,0.026612467954181648,0.0740220093333579,0.1951145745913807,0.8956704994311624,0.9941531111360319,0.809376196950016,mean,2.356194490192345,0.5687859569124769,32.58903477739482,0.26108052747072225,mean_cluster
