layer,head,pair,dim0,dim1,pre_spread,pre_anisotropy,pre_mean_compactness,pre_balance,pre_mu_norm,pre_mu_angle,pre_pca_angle,pre_lam1,pre_lam2,post_spread,post_anisotropy,post_mean_compactness,post_balance,post_mu_norm,post_mu_angle,post_pca_angle,post_lam1,post_lam2,mu_drift,pca_drift,spread_score,orientation_score,drift_score,candidate_mode,target_diag_angle,suggested_alpha_rad,suggested_alpha_deg,candidate_score,candidate_label
0,0,63,126,127,0.11233449678620333,0.5342899230808118,0.952859642227763,0.9064376950263977,1.5068658877504977,-2.3772145291122317,0.938859456020588,0.08617684321697995,0.02615765356922338,0.11232717688225886,0.5343715189828572,0.9528627091640202,0.9066011905670166,1.5068682359403207,-2.376647487263872,0.9393265903891725,0.08617581050821099,0.026151366374047868,0.0005670418483596508,0.0004671343685845875,0.8102356706184366,0.952859642227763,0.9983811921185055,mean,-2.356194490192345,0.021020038919886908,1.2043595153102493,0.698674094777364,mean_cluster
0,0,40,80,81,0.07932296672623337,0.9318929332940977,0.9942663639832997,0.9699245691299438,3.7088202739423646,2.385689846079248,2.3490233885095337,0.0766217394336325,0.0027012272926008746,0.10173468199352528,0.5042853017688543,0.9926463964816457,0.9064909219741821,3.7057976014540865,2.4490296484589704,2.390789611158112,0.07651899340174645,0.025215688591778827,0.06333980237972225,0.04176622264857821,0.8619212129220936,0.9942663639832997,0.8344596712069283,mean,2.356194490192345,-0.02949535588690333,-1.689959407555908,0.6936072592931762,mean_cluster
0,0,42,84,85,0.07396082758835469,0.9150204002654411,0.9855030472728922,0.866894006729126,2.24228858187314,2.2258328453337946,2.3506696355690297,0.07081824682656465,0.0031425807617900432,0.07760429777895264,0.8270443904297238,0.9847888960118588,0.9091194272041321,2.2414759868919356,2.2678760023894826,2.4022521369822236,0.07089324846555017,0.0067110493134024726,0.04204315705568806,0.05158250141319388,0.8706224979590748,0.9855030472728922,0.8868110809603188,mean,2.356194490192345,0.13036164485855029,7.469172060778239,0.6596065638825582,mean_cluster
0,0,53,106,107,0.22331558204024016,0.7600909219979882,0.9191844881064016,0.8449598550796509,1.5937253953279746,-2.2928949487386476,1.4181068247985122,0.1965278643452419,0.026787717694998273,0.2233847976797751,0.7599119982506005,0.9191594400647368,0.8437883853912354,1.5937036839442407,-2.2884691579754826,1.422804893550128,0.1965687928320895,0.026816004847685593,0.004425790763165072,0.004698068751615825,0.6581483138536743,0.9191844881064016,0.9874344970914832,mean,-2.356194490192345,-0.0632995414536972,-3.6267965704102494,0.5047436117767481,mean_cluster
0,0,39,78,79,0.22968399900992864,0.986045545741482,0.9937433537485794,0.9654094576835632,6.039926985727171,0.819687892253687,-2.3574269535724532,0.2280814415813729,0.001602557428555751,0.31883246956364697,0.4287310795284885,0.9913149281546086,0.8869974613189697,6.0325424542312245,0.8974592842598137,0.8386434208103157,0.227762929214416,0.09106954034923095,0.0777713920061267,0.05447772079297574,0.6503435077086236,0.9937433537485794,0.8007520125535345,mean,0.7853981633974483,-0.03428972885623871,-1.9646567441104297,0.49960483667050937,mean_cluster
0,0,49,98,99,0.1928373057160712,0.2886842951047734,0.9175134896621093,0.7988823056221008,1.4645705304240668,2.488583183795615,2.2016567056272995,0.12425320369345379,0.0685841020226174,0.19269235864211798,0.28944459367044817,0.9175754956718867,0.7929302453994751,1.4646200589524976,2.4985656016088575,2.2104988477569094,0.12423306004648776,0.06845929859563021,0.009982417813242606,0.008842142129609876,0.6968175483914778,0.9175134896621093,0.9718816961081035,mean,2.356194490192345,-0.1323886936032701,-7.585313398717976,0.49639539327993476,mean_cluster
0,0,52,104,105,0.21064284018012402,0.7616141817648919,0.9009663654079503,0.8017418384552002,1.3843193229576298,2.4588989294767223,1.906364699434822,0.18553570727465185,0.02510713290547216,0.21060124943040592,0.7617486700488295,0.9009859214489486,0.7989691495895386,1.384334361799815,2.4643318645284786,1.9117583335801185,0.1855132355477006,0.025088013882705328,0.005432935051756349,0.0053936341452964776,0.6739591273454347,0.9009663654079503,0.9845971841283602,mean,2.356194490192345,-0.10270443928437745,-5.88453090825244,0.4793307322276821,mean_cluster
0,0,44,88,89,0.15564737629099318,0.6921949538243629,0.8661169077491657,0.7630934715270996,1.0034512844624994,0.8374537666800366,1.653566678052801,0.1316928523681563,0.023954523922836857,0.15561413602360305,0.6909098815037055,0.8661455012694561,0.7533847689628601,1.003467852762997,0.8651886795956658,1.6810508314924897,0.13156474015233152,0.02404939587127152,0.027734912915629243,0.027484153439688574,0.7470928599383992,0.8661169077491657,0.9238157718535651,mean,0.7853981633974483,-0.05205560328258829,-2.982566368099663,0.45615686270303396,mean_cluster
0,0,38,76,77,0.2819346814422908,0.9820147258244002,0.9849163754214534,0.981342077255249,4.290630080624158,-0.7678569288711756,2.3573160107426325,0.2793993451701068,0.0025353362721840106,0.34940550571706186,0.5961091557994249,0.98130665700673,0.8858770728111267,4.282760191267365,-0.6725982952537057,2.4292583457365002,0.2788446633811634,0.07056084233589842,0.09525863361746989,0.07194233499386771,0.5897049495065725,0.9849163754214534,0.7617266424331622,mean,-0.7853981633974483,-0.01754123452627265,-1.0050387058045849,0.4341638878327928,mean_cluster
0,0,50,100,101,0.23406082110429327,0.31291424311512533,0.8678858040685001,0.7786794900894165,1.2399977910757656,-0.7165828018589938,2.077031924624796,0.15365089289168044,0.08040992821261284,0.23409559202723557,0.31277189275727824,0.86786618450196,0.7763230800628662,1.2399838064878268,-0.7084718341957885,2.084254752762376,0.1536570567160212,0.08043853531121435,0.008110967663205293,0.007222828137579907,0.64503322891652,0.8678858040685001,0.9770922659991821,mean,-0.7853981633974483,-0.06881536153845447,-3.9428297818203326,0.42593073933667475,mean_cluster
