method,layer,head,mean_logit_mse,sink_mse,local_mse,long_mse,top1_match_rate,mean_attention_kl,mean_attention_l1,mean_margin_drop,query_count,logit_count
fireq,19,13,2.5119771730725073,1.0808152001080966,2.589016841008113,2.507223880368726,1.0,1.890910425572656e-06,0.001300920732319355,-0.0005030632019042969,8,75384
fireq,13,26,2.511180237691782,0.5806981393982682,2.4734693254743303,2.5235578829239764,0.875,0.02298594908637841,0.045156664215028286,0.003310680389404297,8,75384
fireq,10,2,2.5000251806974028,0.8689815376015005,2.5753407656491456,2.4969930158172535,0.625,0.00010350184811613872,0.00573728873860091,-0.06991457939147949,8,75384
fireq,29,8,2.488841338091168,2.2953160146043405,1.4946770468910973,2.509946316754723,1.0,0.0076158164393582695,0.0205434077837765,-0.22208547592163086,8,75384
fireq,31,14,2.484200940078102,5.42698383638639,2.652105427836324,2.4767172039302654,0.875,0.02312678274511981,0.07179964580865272,-0.5959548950195312,8,75384
fireq,23,26,2.4637181167595172,0.25048564403231594,1.920338330950056,2.4860258596237537,1.0,7.559305004178896e-07,0.0004925655339320656,-0.00027060508728027344,8,75384
fireq,26,2,2.440716354620429,0.43505017680627134,1.4110535590203255,2.460215209260127,1.0,1.3570776218330138e-06,0.0009332068657386117,-0.0017952919006347656,8,75384
fireq,26,19,2.4251165089708366,1.2944726815591727,1.1494149931184539,2.457978225366958,1.0,0.020193902276787412,0.05250929003159399,0.15272998809814453,8,75384
fireq,10,8,2.413741571874975,0.996901916525154,1.2546929998712226,2.40442275554465,1.0,0.0012127956635161752,0.009184462928175208,0.12442326545715332,8,75384
fireq,11,11,2.4053516633070964,0.3026183260043314,2.076717745602786,2.3968407133538405,0.875,0.056793147564373925,0.17981934973795433,0.6394860744476318,8,75384
fireq,30,18,2.4018718432465977,1.335086236461111,1.6816431485689602,2.417499337904124,1.0,0.07258014668451906,0.12780095510831302,0.42127132415771484,8,75384
