layer,head,pair,dim0,dim1,pre_spread,pre_anisotropy,pre_mean_compactness,pre_balance,pre_mu_norm,pre_mu_angle,pre_pca_angle,pre_lam1,pre_lam2,post_spread,post_anisotropy,post_mean_compactness,post_balance,post_mu_norm,post_mu_angle,post_pca_angle,post_lam1,post_lam2,mu_drift,pca_drift,spread_score,orientation_score,drift_score,candidate_mode,target_diag_angle,suggested_alpha_rad,suggested_alpha_deg,candidate_score,candidate_label
0,0,16,32,33,0.8580618721146058,0.7003656594515265,0.6091010717572738,0.5560488700866699,1.1563032445896133,-1.621076806210967,2.858653493355913,0.7295094705145317,0.12855240160007414,2.192908601573521,0.018698985798892082,0.0009977422487131363,0.5578747987747192,0.046798961070915135,-1.2551970321300574,1.7334246499964197,1.1169568841863156,1.0759517173872053,0.36587977408090966,1.1252288433594932,0.20041585774379927,0.7003656594515265,0.04015776118830778,pca,2.356194490192345,-0.5024590031635681,-28.78878025962293,0.003134291468382262,skip
0,0,35,70,71,1.7689935508457912,0.21369458389481327,0.11541168736163024,0.5592129826545715,0.48041595426897443,-0.7122550067457794,2.820441476886128,1.0735089458033023,0.695484605042489,1.7706014048971466,0.21091627565929455,0.11460760922558715,0.5557793974876404,0.4787394716092211,-0.536518402053579,2.9993614165099545,1.0720250294476892,0.6985763754494575,0.17573660469220032,0.17891993962382635,0.03637914139760998,0.21369458389481327,0.5997755197648965,pca,2.356194490192345,-0.4642469866937833,-26.59939298921987,0.0026074256956847923,skip
0,0,14,28,29,0.4581466162317287,0.7663680223054731,0.9244265618304268,0.5875774621963501,2.3673030584226598,1.9744131008458918,1.6179124728876186,0.40462776621997476,0.05351885001175391,6.036722341108704,0.026317202944202214,0.004214123911181189,0.5602846145629883,0.159834773559765,-2.6767672623569494,2.600386571039755,3.097795994038744,2.9389263470699603,1.6320049439767452,0.9824740981521363,0.4239154659901188,0.9244265618304268,0.00943932063066565,mean,2.356194490192345,0.381781389346453,21.87446230619261,0.0021734894906436392,mean_cluster
0,0,30,60,61,1.870936866233134,0.39093242883836393,0.028370612414057108,0.6169285774230957,0.23372953807328653,-2.490286320411895,-2.6200716365876526,1.3011733797766407,0.5697634864564934,1.875713422196592,0.3134366804527583,0.025889862956422677,0.5677378177642822,0.22327705099884282,-2.036576297080402,1.003976589978521,1.2318154053654442,0.6438980168311478,0.4537100233314928,0.4824555729763803,0.03005504958613682,0.39093242883836393,0.25197018947099453,pca,-2.356194490192345,0.2638771463953078,15.1190467984069,0.001826430694887584,skip
0,0,12,24,25,0.2733010470127211,0.6182531388789362,0.8681912964014006,0.6787765026092529,1.341702772869218,0.5800788015857024,1.8246683708855207,0.22113513859392694,0.05216590841879418,2.0730159682332103,0.013308165061960824,0.000217560453167862,0.5533545017242432,0.021239219287882555,2.505344909944086,-2.3576583844485364,1.0503020034572759,1.0227139647759345,1.9252661083583835,1.040734101744264,0.5993197400958618,0.8681912964014006,0.004083665407847336,mean,0.7853981633974483,0.20531936181174593,11.763932884132569,0.0014422845832914716,mean_cluster
0,0,34,68,69,2.0857102376604892,0.23057624845069796,0.1427656963187299,0.553948163986206,0.5893715250836354,3.008903485178879,-2.645354803713822,1.2833127398078445,0.8023974978526447,2.09032669605209,0.21873573886720887,0.14086824010702176,0.56294846534729,0.5854418182309613,-3.0547990135249723,-2.4143790923153596,1.273777925193557,0.8165487708585328,0.21948280847573567,0.2309757113984623,0.020099749941606432,0.23057624845069796,0.5168872031537349,pca,-2.356194490192345,0.2891603135214771,16.56766556746031,0.0013269975797355951,skip
0,0,22,44,45,0.804149054512578,0.9489928820518863,0.9034405421337002,0.17052793502807617,2.7429674647607896,1.6532053195094407,1.5770286700076124,0.7836403916773589,0.020508662835219148,8.130485354335452,0.118654426323302,0.023719075335970403,0.5820996165275574,0.44444672592861495,-2.7621030309160415,2.8007404008263554,4.547601714892126,3.5828836394433257,1.8678769567541045,1.223711730818743,0.22171359906778115,0.9489928820518863,0.03030873782700297,pca,2.356194490192345,0.7791658201847326,44.64291303743438,0.0010874734708249852,skip
0,0,29,58,59,0.44136362675636914,0.9924849295956362,0.9654662291100815,0.028452515602111816,3.512730339502282,1.5583658012164054,1.547488288154347,0.43970518739236564,0.0016584393640035177,2.161727921140339,0.6065360304071994,0.8308591289140671,0.585361123085022,3.2586666242423004,2.1580874521929263,-2.4672797652151868,1.7364468966249071,0.4252810245154319,0.5997216509765209,0.8731753997797406,0.43745451161040777,0.9924849295956362,0.08251403684706089,pca,0.7853981633974483,-0.7620901247568986,-43.66454775716866,0.00101930774869692,elongated_cluster
0,0,26,52,53,1.021905617520007,0.31606026687288963,0.1810900907313243,0.536352276802063,0.47537317731937895,-3.067467730323061,1.4433921199389423,0.6724446898563008,0.34946092766370623,1.1290848217447795,0.16682933427321237,0.0952012802515518,0.5633034110069275,0.3446741317741832,-1.964615763526099,2.5813145047844492,0.6587246454473084,0.4703601762974713,1.1028519667969618,1.137922384845507,0.1474478997851274,0.31606026687288963,0.03872744280492531,pca,0.7853981633974483,-0.6579939565414941,-37.700276654942115,0.0009680046491853443,skip
0,0,28,56,57,1.3962542545720678,0.1982267463286216,0.026141398596260773,0.5979658365249634,0.19359703965032393,0.2551592494586267,-2.9885814769781245,0.8365145962517909,0.5597396583202767,1.4011374147253162,0.08299017523793534,0.022735356378060345,0.5527660250663757,0.1805448708060069,0.9975662307784403,0.9542957729964479,0.7587090271529404,0.6424283875723757,0.7424069813198135,0.8012845963847791,0.07312921071445837,0.1982267463286216,0.10132880435587024,pca,-2.356194490192345,0.6323869867857796,36.233105361820535,0.0008783395305564215,skip
0,0,18,36,37,1.3821261364964852,0.7839027793212562,0.4088582704187222,0.43127185106277466,0.977719831954383,1.7412344611350945,1.7798052416263603,1.2327893281347069,0.1493368083617782,2.337991759875937,0.011433828827323035,2.9986125797835e-05,0.5542067289352417,0.008373136648579152,-1.073130899002627,-2.5425296862829616,1.1823619787290307,1.155629781146906,2.8143653601377214,1.180742274319529,0.07509044526939596,0.7839027793212562,0.03426779266831919,pca,2.356194490192345,0.5763892485659845,33.02467129954785,0.0008699296380811182,skip
